Sub,mm2_r,mm2_z
00014-B,0.671507382801516,0.813483379665949
00015-B,0.624199717626999,0.731856326811961
00016-B,0.637167385748256,0.753390606758176
00017-B,0.545728723902432,0.612278100025005
00019-B,0.575030709386403,0.655006570079404
00028-B,0.50014284618101,0.549496624050572
00029-B,0.240751186948334,0.245571365248557
00048-B,0.488964758583925,0.534698905573746
00051-B,0.451253415206946,0.486273072768753
00058-B,0.742451252038587,0.955919575855419
00078-B,0.295012316347778,0.304047576059429
00083-B,0.556706542389057,0.6280478472493
00101-B,0.657478332373726,0.788358865328271
00113-B,0.611389985923824,0.711138062284285
00125-B,0.695902675155831,0.859311316044957
00128-B,0.369316451843712,0.387631362887429
00138-B,0.571190654638269,0.649288292964715
00150-B,0.675576608625288,0.820931601377005
00151-B,0.33959053969779,0.353629620903654
00173-B,0.378889406055322,0.39876225987863
00186-B,0.588465101990034,0.675314830479431
00194-B,0.554536185328026,0.624908243744487
00209-B,0.627986748057301,0.738084964687444
00256-B,-0.210601306131957,-0.213800476865384
00264-B,0.690996803270497,0.849860918106161
00286-B,0.650248457331746,0.775729055724812
00296-B,0.369899632325606,0.38830681729844
00304-B,0.344037403525708,0.358664790475623
00307-B,0.675823944176803,0.821386739949882
00310-B,0.308821555507763,0.31924220200627
00313-B,0.465366148581201,0.50413914913644
00327-B,0.388667673222809,0.410229670167571
00331-B,0.678562866085871,0.826445642408227
00352-B,0.46438216426136,0.502883893936302
00359-B,0.10518066069287,0.105571126025683
00362-B,0.386413129880226,0.407576678563602
00364-B,0.683462144513784,0.83558245557178
00379-B,0.521155472530712,0.577924768465491
00394-B,0.216766882832466,0.220261074606377
00395-B,0.685570174052151,0.839549122736516
00407-B,0.558361358110142,0.630449070646393
00443-B,0.670321349482934,0.811326459014454
00450-B,0.107138022232926,0.107550798753763
00467-B,0.421390269621677,0.449381262615739
00473-B,0.648402293413271,0.772537073880697
00500-B,0.397365352420439,0.42051636481843
00545-B,0.606153928955583,0.702818792877316
00550-B,0.560344305812144,0.633334938682645
00561-B,0.661454797278712,0.795395629848245
00575-B,0.115378828934756,0.115894942504737
00576-B,0.633707888154638,0.747588176775057
00579-B,0.628453857813451,0.73885661431369
00585-B,0.306648542381089,0.316841874455693
00613-B,0.541172258772644,0.605811882327187
00617-B,0.466466712465632,0.505544863055188
00619-B,0.338473178851501,0.352367147929703
00621-B,0.233272972980695,0.23764801344767
00630-B,0.259393931245222,0.265458507227257
00679-B,0.667307301585954,0.805872986758396
00681-B,0.561208203135084,0.634595127959088
00684-B,0.268493634815956,0.275239719585777
00698-B,0.54534776720344,0.611735726430367
00711-B,0.668749973372262,0.808478324252906
