Sub,mm2_r,mm2_z
00904-A,0.835961964500947,1.20761276487717
00934-A,0.857639402040285,1.28434928050616
01013-A,0.614723500619005,0.716478878610971
01014-A,0.910240590488623,1.52892580674461
01023-A,0.936397333326215,1.7079645413174
01026-A,0.891475026961036,1.42906596423106
01027-A,0.882493240921365,1.38692825659216
01040-A,0.920974933277896,1.59541150573875
01045-A,0.900010593683685,1.47227524861122
01065-A,0.869801646087783,1.33226427284029
01077-A,0.89977362164895,1.47102930027712
01086-A,0.761338443386575,0.999391405492807
01092-A,0.870125379823434,1.33359561537529
01105-A,0.906208857318757,1.5059006166143
01122-A,0.909890139059581,1.52688569877199
01153-A,0.892270693481376,1.432955576187
01291-A,0.918644989556633,1.58027602915444
01313-A,0.728451454697759,0.925420123148659
01314-A,0.916089613543587,1.56414616356004
01319-A,0.909741078984619,1.52602025548337
01357-A,0.879818238818124,1.37496254816904
01360-A,0.886585915466135,1.4057392474018
01392-A,0.863570559586321,1.30722101064249
01403-A,0.816126389863026,1.14510626726349
01438-A,0.743987808213425,0.95935227311465
01443-A,0.93442976074907,1.69222297084472
01445-A,0.889663685434629,1.4203105207157
01495-A,0.875617991733169,1.35666796896277
01519-A,0.717375670070405,0.902217035850784
01544-A,0.824360109829502,1.17027437969969
01569-A,0.820556195456295,1.15851762148964
01583-A,0.852580589470717,1.26552660106967
01587-A,0.841414680523456,1.2259983307922
01594-A,0.907515544414276,1.51325816477684
01598-A,0.918457195002742,1.57907425033877
01612-A,0.700832281902919,0.868934320805735
01614-A,0.617413622363944,0.720814585676482
01638-A,0.877189894457226,1.3634459477893
01662-A,0.489519413817084,0.53542809899632
01673-A,0.958850621582908,1.93145217047062
01682-A,0.959643530185303,1.94138306954759
01698-A,0.711667598724701,0.89055469626976
01710-A,0.895466583875126,1.44885675689738
01715-A,0.479661851233013,0.522544987717409
01730-A,0.923014297111031,1.60901472625464
01732-A,0.873863623967602,1.34919700817859
01734-A,0.890414377919927,1.42392257554579
01740-A,0.868073812610491,1.32521027625668
01745-A,0.803625655568465,1.10876570643488
01748-A,0.91494064668688,1.55704631007748
01753-A,0.897672692340575,1.46010347060312
01754-A,0.949229476141561,1.82393674292774
01843-A,0.813002099231585,1.13582098883864
01845-A,0.812698463666709,1.13492603299328
01880-A,0.841935023383256,1.22778287412895
01882-A,0.770933312727617,1.02262440498292
01898-A,0.70552656906908,0.878220199365436
01911-A,0.924361561698264,1.61819246916721
01931-A,0.890160150993217,1.4226967268227
01937-A,0.847112377044392,1.24583783016256
01961-A,0.836056675761484,1.2079273278351501
01989-A,0.886325432458105,1.40452315230829
01999-A,0.894817730472193,1.44559159147713
