Item_2,Value,FamId,is_repeated
SCENES50,6,10,1
SCENES38,3,10,1
SCENES49,NA,10,2
SCENES4,7,10,1
SCENES7,NA,10,2
SCENES32,NA,10,2
SCENES47,6,10,1
SCENES43,4,10,1
SCENES26,1,10,1
SCENES12,7,10,1
SCENES43,4,10,2
SCENES2,2,10,1
SCENES22,2,10,1
SCENES9,6,10,1
SCENES23,NA,10,2
SCENES45,4,10,1
SCENES28,7,10,1
SCENES38,NA,10,2
SCENES3,1,10,2
SCENES14,7,10,1
SCENES49,4,10,1
SCENES46,7,10,1
SCENES36,4,10,2
SCENES39,4,10,1
SCENES10,6,10,1
SCENES34,4,10,1
SCENES44,NA,10,2
SCENES30,6,10,1
SCENES42,NA,10,2
SCENES28,NA,10,2
SCENES25,2,10,1
SCENES15,7,10,1
SCENES23,4,10,1
SCENES21,7,10,1
SCENES5,7,10,1
SCENES48,4,10,1
SCENES4,NA,10,2
SCENES18,3,10,2
SCENES35,3,10,1
SCENES41,4,10,1
SCENES13,NA,10,2
SCENES24,4,10,2
SCENES31,6,10,1
SCENES11,NA,10,2
SCENES40,7,10,1
SCENES39,4,10,2
SCENES1,NA,10,2
SCENES14,NA,10,2
SCENES1,5,10,1
SCENES13,7,10,1
SCENES37,7,10,1
SCENES11,3,10,1
SCENES3,1,10,1
SCENES8,NA,10,2
SCENES33,5,10,1
SCENES40,NA,10,2
SCENES10,NA,10,2
SCENES47,6,10,2
SCENES42,4,10,1
SCENES27,7,10,1
SCENES15,7,10,2
SCENES45,NA,10,2
SCENES5,NA,10,2
SCENES44,6,10,1
SCENES19,2,10,1
SCENES18,3,10,1
SCENES21,6,10,2
SCENES2,NA,10,2
SCENES22,NA,10,2
SCENES17,NA,10,2
SCENES25,NA,10,2
SCENES50,NA,10,2
SCENES31,NA,10,2
SCENES32,4,10,1
SCENES7,4,10,1
SCENES29,NA,10,2
SCENES37,NA,10,2
SCENES48,NA,10,2
SCENES20,NA,10,2
SCENES16,NA,10,2
SCENES41,NA,10,2
SCENES26,NA,10,2
SCENES6,2,10,2
SCENES12,7,10,2
SCENES46,NA,10,2
SCENES24,3,10,1
SCENES35,NA,10,2
SCENES19,NA,10,2
SCENES37,NA,100,2
SCENES7,NA,100,2
SCENES20,NA,100,2
SCENES24,4,100,2
SCENES23,NA,100,2
SCENES44,NA,100,2
SCENES31,NA,100,2
SCENES12,6,100,2
SCENES45,NA,100,2
SCENES24,4,100,1
SCENES2,NA,100,2
SCENES34,NA,100,2
SCENES25,NA,100,2
SCENES5,NA,100,2
SCENES1,NA,100,2
SCENES48,NA,100,2
SCENES32,NA,100,2
SCENES18,1,100,2
SCENES43,3,100,1
SCENES17,NA,100,2
SCENES46,7,100,1
SCENES38,NA,100,2
SCENES29,NA,100,2
SCENES41,NA,100,2
SCENES8,NA,100,2
SCENES11,NA,100,2
SCENES9,6,100,2
SCENES32,4,100,1
SCENES4,NA,100,2
SCENES8,6,100,1
SCENES46,NA,100,2
SCENES40,NA,100,2
SCENES22,1,100,1
SCENES42,NA,100,2
SCENES20,4,100,1
SCENES10,4,100,1
SCENES1,5,100,1
SCENES10,NA,100,2
SCENES22,NA,100,2
SCENES6,1,100,2
SCENES30,7,100,1
SCENES21,6,100,1
SCENES15,7,100,2
SCENES48,5,100,1
SCENES27,6,100,1
SCENES31,7,100,1
SCENES18,4,100,1
SCENES39,5,100,1
SCENES12,5,100,1
SCENES47,7,100,1
SCENES49,NA,100,2
SCENES40,7,100,1
SCENES35,1,100,1
SCENES3,1,100,2
SCENES14,6,100,1
SCENES16,7,100,1
SCENES49,3,100,1
SCENES7,5,100,1
SCENES37,7,100,1
SCENES38,1,100,1
SCENES45,1,100,1
SCENES30,6,100,2
SCENES26,NA,100,2
SCENES21,7,100,2
SCENES43,4,100,2
SCENES42,6,100,1
SCENES26,1,100,1
SCENES17,7,100,1
SCENES44,5,100,1
SCENES23,6,100,1
SCENES41,1,100,1
SCENES33,6,100,2
SCENES36,1,100,2
SCENES5,7,100,1
SCENES16,NA,100,2
SCENES25,1,100,1
SCENES28,6,100,1
SCENES34,7,100,1
SCENES19,1,100,1
SCENES2,4,100,1
SCENES6,4,100,1
SCENES36,4,100,1
SCENES4,5,100,1
SCENES13,7,100,1
SCENES9,6,100,1
SCENES35,NA,100,2
SCENES50,5,100,1
SCENES29,7,100,1
SCENES33,7,100,1
SCENES39,4,100,2
SCENES28,NA,100,2
SCENES27,6,100,2
SCENES50,NA,100,2
SCENES19,NA,100,2
SCENES47,7,100,2
SCENES13,NA,100,2
SCENES14,NA,100,2
SCENES3,1,100,1
SCENES11,1,100,1
SCENES15,7,100,1
SCENES12,6,101,2
SCENES19,1,101,1
SCENES24,2,101,1
SCENES24,2,101,2
SCENES4,NA,101,2
SCENES40,7,101,1
SCENES40,NA,101,2
SCENES34,6,101,1
SCENES34,NA,101,2
SCENES41,1,101,1
SCENES31,7,101,1
SCENES37,7,101,1
SCENES38,NA,101,2
SCENES7,NA,101,2
SCENES38,2,101,1
SCENES30,4,101,1
SCENES21,7,101,2
SCENES29,NA,101,2
SCENES49,4,101,1
SCENES28,6,101,1
SCENES3,1,101,2
SCENES22,1,101,1
SCENES29,7,101,1
SCENES48,4,101,1
SCENES8,6,101,1
SCENES4,7,101,1
SCENES18,1,101,1
SCENES9,7,101,2
SCENES22,NA,101,2
SCENES46,7,101,1
SCENES35,2,101,1
SCENES15,7,101,2
SCENES48,NA,101,2
SCENES18,2,101,2
SCENES20,5,101,1
SCENES17,2,101,1
SCENES9,7,101,1
SCENES35,NA,101,2
SCENES28,NA,101,2
SCENES8,NA,101,2
SCENES41,NA,101,2
SCENES45,NA,101,2
SCENES39,1,101,1
SCENES5,7,101,1
SCENES19,NA,101,2
SCENES20,NA,101,2
SCENES47,7,101,1
SCENES50,6,101,1
SCENES23,1,101,1
SCENES50,NA,101,2
SCENES27,5,101,1
SCENES44,NA,101,2
SCENES32,NA,101,2
SCENES46,NA,101,2
SCENES33,2,101,2
SCENES43,2,101,1
SCENES7,3,101,1
SCENES33,2,101,1
SCENES43,2,101,2
SCENES14,6,101,1
SCENES10,7,101,1
SCENES21,7,101,1
SCENES25,NA,101,2
SCENES47,7,101,2
SCENES23,NA,101,2
SCENES39,1,101,2
SCENES15,7,101,1
SCENES13,6,101,1
SCENES13,NA,101,2
SCENES3,1,101,1
SCENES6,2,101,1
SCENES1,5,101,1
SCENES1,NA,101,2
SCENES26,1,101,1
SCENES16,7,101,1
SCENES17,NA,101,2
SCENES2,3,101,1
SCENES2,NA,101,2
SCENES32,1,101,1
SCENES12,6,101,1
SCENES44,6,101,1
SCENES6,1,101,2
SCENES26,NA,101,2
SCENES25,1,101,1
SCENES42,4,101,1
SCENES11,2,101,1
SCENES10,NA,101,2
SCENES5,NA,101,2
SCENES49,NA,101,2
SCENES31,NA,101,2
SCENES37,NA,101,2
SCENES27,5,101,2
SCENES36,4,101,1
SCENES45,2,101,1
SCENES11,NA,101,2
SCENES30,4,101,2
SCENES36,4,101,2
SCENES42,NA,101,2
SCENES16,NA,101,2
SCENES14,NA,101,2
SCENES50,3,102,1
SCENES35,NA,102,2
SCENES24,1,102,1
SCENES48,1,102,1
SCENES16,NA,102,2
SCENES7,2,102,1
SCENES24,1,102,2
SCENES20,1,102,1
SCENES12,3,102,2
SCENES19,NA,102,2
SCENES26,NA,102,2
SCENES17,1,102,1
SCENES15,5,102,2
SCENES48,NA,102,2
SCENES29,NA,102,2
SCENES21,4,102,2
SCENES26,1,102,1
SCENES7,NA,102,2
SCENES42,NA,102,2
SCENES22,1,102,1
SCENES12,3,102,1
SCENES39,1,102,1
SCENES47,6,102,1
SCENES14,NA,102,2
SCENES11,NA,102,2
SCENES4,5,102,1
SCENES31,NA,102,2
SCENES37,3,102,1
SCENES31,4,102,1
SCENES42,1,102,1
SCENES35,1,102,1
SCENES20,NA,102,2
SCENES22,NA,102,2
SCENES49,1,102,1
SCENES13,NA,102,2
SCENES28,NA,102,2
SCENES41,NA,102,2
SCENES45,4,102,1
SCENES28,5,102,1
SCENES30,2,102,1
SCENES5,5,102,1
SCENES14,6,102,1
SCENES29,4,102,1
SCENES21,4,102,1
SCENES46,NA,102,2
SCENES50,NA,102,2
SCENES46,6,102,1
SCENES17,NA,102,2
SCENES6,1,102,2
SCENES2,NA,102,2
SCENES5,NA,102,2
SCENES27,3,102,2
SCENES45,NA,102,2
SCENES11,1,102,1
SCENES23,NA,102,2
SCENES18,1,102,2
SCENES19,1,102,1
SCENES23,1,102,1
SCENES47,6,102,2
SCENES27,3,102,1
SCENES9,4,102,2
SCENES15,6,102,1
SCENES3,1,102,2
SCENES43,1,102,2
SCENES8,4,102,1
SCENES34,NA,102,2
SCENES32,1,102,1
SCENES10,5,102,1
SCENES8,NA,102,2
SCENES16,4,102,1
SCENES38,NA,102,2
SCENES40,NA,102,2
SCENES49,NA,102,2
SCENES18,1,102,1
SCENES9,4,102,1
SCENES36,1,102,1
SCENES41,1,102,1
SCENES4,NA,102,2
SCENES10,NA,102,2
SCENES36,1,102,2
SCENES39,1,102,2
SCENES33,4,102,2
SCENES30,2,102,2
SCENES33,4,102,1
SCENES37,NA,102,2
SCENES40,3,102,1
SCENES3,1,102,1
SCENES32,NA,102,2
SCENES38,1,102,1
SCENES34,4,102,1
SCENES2,2,102,1
SCENES6,2,102,1
SCENES1,5,102,1
SCENES44,5,102,1
SCENES1,NA,102,2
SCENES13,6,102,1
SCENES43,1,102,1
SCENES25,1,102,1
SCENES44,NA,102,2
SCENES25,NA,102,2
SCENES20,NA,103,2
SCENES30,6,103,1
SCENES31,6,103,1
SCENES34,NA,103,2
SCENES29,NA,103,2
SCENES47,5,103,1
SCENES24,2,103,1
SCENES11,NA,103,2
SCENES1,NA,103,2
SCENES41,3,103,1
SCENES1,4,103,1
SCENES28,NA,103,2
SCENES44,NA,103,2
SCENES12,5,103,2
SCENES21,6,103,2
SCENES8,5,103,1
SCENES42,NA,103,2
SCENES7,NA,103,2
SCENES40,NA,103,2
SCENES31,NA,103,2
SCENES43,3,103,2
SCENES18,2,103,2
SCENES41,NA,103,2
SCENES30,6,103,2
SCENES25,3,103,1
SCENES29,6,103,1
SCENES3,1,103,2
SCENES19,NA,103,2
SCENES42,2,103,1
SCENES33,5,103,2
SCENES12,5,103,1
SCENES25,NA,103,2
SCENES21,6,103,1
SCENES11,5,103,1
SCENES47,4,103,2
SCENES37,NA,103,2
SCENES48,2,103,1
SCENES7,5,103,1
SCENES15,6,103,2
SCENES23,2,103,1
SCENES28,7,103,1
SCENES22,2,103,1
SCENES26,NA,103,2
SCENES5,6,103,1
SCENES19,3,103,1
SCENES13,6,103,1
SCENES9,6,103,2
SCENES32,2,103,1
SCENES33,5,103,1
SCENES46,6,103,1
SCENES44,5,103,1
SCENES27,6,103,2
SCENES5,NA,103,2
SCENES24,1,103,2
SCENES20,3,103,1
SCENES35,1,103,1
SCENES2,2,103,1
SCENES49,3,103,1
SCENES6,2,103,2
SCENES37,6,103,1
SCENES13,NA,103,2
SCENES18,3,103,1
SCENES26,1,103,1
SCENES39,2,103,1
SCENES8,NA,103,2
SCENES4,NA,103,2
SCENES4,5,103,1
SCENES16,NA,103,2
SCENES17,3,103,1
SCENES27,6,103,1
SCENES14,NA,103,2
SCENES45,NA,103,2
SCENES46,NA,103,2
SCENES50,NA,103,2
SCENES23,NA,103,2
SCENES45,5,103,1
SCENES10,NA,103,2
SCENES50,5,103,1
SCENES10,4,103,1
SCENES9,6,103,1
SCENES39,2,103,2
SCENES16,6,103,1
SCENES15,6,103,1
SCENES6,2,103,1
SCENES38,1,103,1
SCENES36,2,103,2
SCENES38,NA,103,2
SCENES32,NA,103,2
SCENES22,NA,103,2
SCENES48,NA,103,2
SCENES49,NA,103,2
SCENES43,3,103,1
SCENES40,6,103,1
SCENES3,2,103,1
SCENES17,NA,103,2
SCENES35,NA,103,2
SCENES34,4,103,1
SCENES36,3,103,1
SCENES14,6,103,1
SCENES2,NA,103,2
SCENES38,NA,104,2
SCENES11,NA,104,2
SCENES21,5,104,1
SCENES8,NA,104,2
SCENES47,5,104,1
SCENES21,3,104,2
SCENES15,5,104,2
SCENES37,NA,104,2
SCENES10,NA,104,2
SCENES43,3,104,2
SCENES34,4,104,1
SCENES12,5,104,2
SCENES24,2,104,2
SCENES5,NA,104,2
SCENES49,NA,104,2
SCENES14,6,104,1
SCENES25,NA,104,2
SCENES20,2,104,1
SCENES35,NA,104,2
SCENES30,2,104,1
SCENES24,2,104,1
SCENES1,3,104,1
SCENES15,6,104,1
SCENES13,NA,104,2
SCENES30,3,104,2
SCENES41,NA,104,2
SCENES20,NA,104,2
SCENES27,5,104,2
SCENES28,NA,104,2
SCENES46,NA,104,2
SCENES25,2,104,1
SCENES22,2,104,1
SCENES50,NA,104,2
SCENES9,5,104,2
SCENES26,NA,104,2
SCENES9,5,104,1
SCENES45,NA,104,2
SCENES48,NA,104,2
SCENES27,5,104,1
SCENES42,NA,104,2
SCENES40,NA,104,2
SCENES35,1,104,1
SCENES4,NA,104,2
SCENES31,NA,104,2
SCENES37,4,104,1
SCENES10,4,104,1
SCENES17,NA,104,2
SCENES29,NA,104,2
SCENES33,5,104,1
SCENES32,NA,104,2
SCENES1,NA,104,2
SCENES19,1,104,1
SCENES32,2,104,1
SCENES39,3,104,1
SCENES23,NA,104,2
SCENES7,NA,104,2
SCENES14,NA,104,2
SCENES16,NA,104,2
SCENES31,6,104,1
SCENES28,6,104,1
SCENES18,2,104,2
SCENES47,5,104,2
SCENES2,2,104,1
SCENES5,6,104,1
SCENES43,2,104,1
SCENES42,2,104,1
SCENES33,5,104,2
SCENES50,5,104,1
SCENES49,3,104,1
SCENES12,5,104,1
SCENES38,1,104,1
SCENES8,5,104,1
SCENES34,NA,104,2
SCENES4,5,104,1
SCENES36,4,104,2
SCENES3,1,104,1
SCENES11,2,104,1
SCENES7,4,104,1
SCENES46,6,104,1
SCENES2,NA,104,2
SCENES22,NA,104,2
SCENES6,1,104,2
SCENES44,6,104,1
SCENES6,3,104,1
SCENES41,2,104,1
SCENES18,1,104,1
SCENES13,5,104,1
SCENES39,4,104,2
SCENES36,4,104,1
SCENES19,NA,104,2
SCENES44,NA,104,2
SCENES48,3,104,1
SCENES23,4,104,1
SCENES45,3,104,1
SCENES17,4,104,1
SCENES3,1,104,2
SCENES29,7,104,1
SCENES16,6,104,1
SCENES40,6,104,1
SCENES26,1,104,1
SCENES48,3,105,1
SCENES30,7,105,1
SCENES40,7,105,1
SCENES47,7,105,1
SCENES15,7,105,2
SCENES24,2,105,1
SCENES34,5,105,1
SCENES46,7,105,1
SCENES43,5,105,2
SCENES22,1,105,1
SCENES42,7,105,1
SCENES20,NA,105,2
SCENES47,7,105,2
SCENES37,NA,105,2
SCENES50,NA,105,2
SCENES5,7,105,1
SCENES17,4,105,1
SCENES27,6,105,2
SCENES31,NA,105,2
SCENES2,3,105,1
SCENES3,1,105,2
SCENES11,NA,105,2
SCENES24,2,105,2
SCENES46,NA,105,2
SCENES12,5,105,2
SCENES16,6,105,1
SCENES7,5,105,1
SCENES13,NA,105,2
SCENES37,7,105,1
SCENES15,7,105,1
SCENES42,NA,105,2
SCENES12,6,105,1
SCENES21,6,105,2
SCENES49,5,105,1
SCENES13,7,105,1
SCENES10,NA,105,2
SCENES39,4,105,1
SCENES33,6,105,1
SCENES9,4,105,2
SCENES21,6,105,1
SCENES25,NA,105,2
SCENES4,5,105,1
SCENES4,NA,105,2
SCENES38,NA,105,2
SCENES16,NA,105,2
SCENES31,6,105,1
SCENES41,1,105,1
SCENES35,1,105,1
SCENES40,NA,105,2
SCENES41,NA,105,2
SCENES38,1,105,1
SCENES45,3,105,1
SCENES33,7,105,2
SCENES18,2,105,1
SCENES48,NA,105,2
SCENES22,NA,105,2
SCENES25,1,105,1
SCENES26,1,105,1
SCENES26,NA,105,2
SCENES43,1,105,1
SCENES36,2,105,1
SCENES50,6,105,1
SCENES27,5,105,1
SCENES23,3,105,1
SCENES32,3,105,1
SCENES28,NA,105,2
SCENES7,NA,105,2
SCENES6,2,105,2
SCENES45,NA,105,2
SCENES39,4,105,2
SCENES36,4,105,2
SCENES2,NA,105,2
SCENES1,3,105,1
SCENES18,1,105,2
SCENES29,6,105,1
SCENES23,NA,105,2
SCENES10,6,105,1
SCENES8,NA,105,2
SCENES17,NA,105,2
SCENES30,7,105,2
SCENES28,6,105,1
SCENES1,NA,105,2
SCENES49,NA,105,2
SCENES11,4,105,1
SCENES9,4,105,1
SCENES29,NA,105,2
SCENES8,7,105,1
SCENES32,NA,105,2
SCENES3,1,105,1
SCENES34,NA,105,2
SCENES19,NA,105,2
SCENES5,NA,105,2
SCENES35,NA,105,2
SCENES14,NA,105,2
SCENES14,7,105,1
SCENES44,6,105,1
SCENES6,3,105,1
SCENES44,NA,105,2
SCENES20,4,105,1
SCENES19,1,105,1
SCENES12,5,106,2
SCENES15,6,106,2
SCENES24,1,106,1
SCENES44,5,106,1
SCENES29,5,106,1
SCENES35,3,106,1
SCENES25,4,106,1
SCENES32,1,106,1
SCENES4,6,106,1
SCENES5,5,106,1
SCENES19,1,106,1
SCENES50,5,106,1
SCENES28,6,106,1
SCENES29,NA,106,2
SCENES13,6,106,1
SCENES21,6,106,2
SCENES46,7,106,1
SCENES2,3,106,1
SCENES16,NA,106,2
SCENES16,6,106,1
SCENES27,5,106,2
SCENES34,NA,106,2
SCENES14,NA,106,2
SCENES27,5,106,1
SCENES48,4,106,1
SCENES4,NA,106,2
SCENES32,NA,106,2
SCENES21,6,106,1
SCENES50,NA,106,2
SCENES3,1,106,2
SCENES1,6,106,1
SCENES48,NA,106,2
SCENES44,NA,106,2
SCENES1,NA,106,2
SCENES49,4,106,1
SCENES9,4,106,2
SCENES26,NA,106,2
SCENES40,NA,106,2
SCENES17,NA,106,2
SCENES30,5,106,2
SCENES22,1,106,1
SCENES20,NA,106,2
SCENES10,4,106,1
SCENES35,NA,106,2
SCENES28,NA,106,2
SCENES25,NA,106,2
SCENES2,NA,106,2
SCENES42,NA,106,2
SCENES18,4,106,2
SCENES17,3,106,1
SCENES11,5,106,1
SCENES34,6,106,1
SCENES20,3,106,1
SCENES40,7,106,1
SCENES37,NA,106,2
SCENES45,NA,106,2
SCENES41,NA,106,2
SCENES38,NA,106,2
SCENES12,6,106,1
SCENES5,NA,106,2
SCENES13,NA,106,2
SCENES19,NA,106,2
SCENES39,1,106,1
SCENES15,6,106,1
SCENES26,1,106,1
SCENES9,4,106,1
SCENES36,3,106,1
SCENES43,4,106,1
SCENES31,7,106,1
SCENES6,2,106,1
SCENES45,4,106,1
SCENES7,4,106,1
SCENES8,NA,106,2
SCENES37,6,106,1
SCENES7,NA,106,2
SCENES14,6,106,1
SCENES41,4,106,1
SCENES42,4,106,1
SCENES39,1,106,2
SCENES31,NA,106,2
SCENES23,3,106,1
SCENES46,NA,106,2
SCENES49,NA,106,2
SCENES47,5,106,2
SCENES24,2,106,2
SCENES23,NA,106,2
SCENES33,6,106,1
SCENES36,3,106,2
SCENES10,NA,106,2
SCENES3,1,106,1
SCENES8,5,106,1
SCENES43,4,106,2
SCENES38,1,106,1
SCENES11,NA,106,2
SCENES47,5,106,1
SCENES30,5,106,1
SCENES22,NA,106,2
SCENES18,3,106,1
SCENES6,2,106,2
SCENES33,5,106,2
SCENES40,5,107,1
SCENES39,2,107,1
SCENES37,NA,107,2
SCENES35,NA,107,2
SCENES24,3,107,1
SCENES47,5,107,2
SCENES15,5,107,2
SCENES27,6,107,1
SCENES14,NA,107,2
SCENES10,NA,107,2
SCENES36,3,107,2
SCENES22,NA,107,2
SCENES28,NA,107,2
SCENES44,5,107,1
SCENES15,6,107,1
SCENES4,NA,107,2
SCENES40,NA,107,2
SCENES3,2,107,2
SCENES18,3,107,2
SCENES26,NA,107,2
SCENES1,6,107,1
SCENES19,NA,107,2
SCENES49,3,107,1
SCENES26,4,107,1
SCENES2,NA,107,2
SCENES13,NA,107,2
SCENES34,5,107,1
SCENES5,5,107,1
SCENES50,NA,107,2
SCENES21,5,107,2
SCENES23,NA,107,2
SCENES21,5,107,1
SCENES10,4,107,1
SCENES9,4,107,1
SCENES39,2,107,2
SCENES17,NA,107,2
SCENES12,5,107,2
SCENES20,NA,107,2
SCENES45,NA,107,2
SCENES46,5,107,1
SCENES29,NA,107,2
SCENES48,NA,107,2
SCENES42,2,107,1
SCENES34,NA,107,2
SCENES2,2,107,1
SCENES43,2,107,2
SCENES19,4,107,1
SCENES47,5,107,1
SCENES8,4,107,1
SCENES1,NA,107,2
SCENES25,NA,107,2
SCENES36,3,107,1
SCENES16,6,107,1
SCENES4,4,107,1
SCENES11,NA,107,2
SCENES7,NA,107,2
SCENES22,3,107,1
SCENES23,4,107,1
SCENES6,2,107,2
SCENES14,6,107,1
SCENES30,4,107,2
SCENES38,2,107,1
SCENES49,NA,107,2
SCENES31,NA,107,2
SCENES3,2,107,1
SCENES20,3,107,1
SCENES17,4,107,1
SCENES46,NA,107,2
SCENES9,4,107,2
SCENES6,2,107,1
SCENES28,6,107,1
SCENES11,4,107,1
SCENES7,4,107,1
SCENES30,4,107,1
SCENES41,2,107,1
SCENES33,5,107,2
SCENES32,NA,107,2
SCENES41,NA,107,2
SCENES24,2,107,2
SCENES44,NA,107,2
SCENES13,5,107,1
SCENES29,6,107,1
SCENES37,5,107,1
SCENES18,4,107,1
SCENES43,3,107,1
SCENES45,4,107,1
SCENES42,NA,107,2
SCENES16,NA,107,2
SCENES8,NA,107,2
SCENES31,5,107,1
SCENES38,NA,107,2
SCENES48,3,107,1
SCENES5,NA,107,2
SCENES12,5,107,1
SCENES50,3,107,1
SCENES33,5,107,1
SCENES32,3,107,1
SCENES27,6,107,2
SCENES35,2,107,1
SCENES25,4,107,1
SCENES47,6,108,2
SCENES2,3,108,1
SCENES24,2,108,1
SCENES17,2,108,1
SCENES36,2,108,2
SCENES6,2,108,1
SCENES28,6,108,1
SCENES38,2,108,1
SCENES39,2,108,1
SCENES49,3,108,1
SCENES20,3,108,1
SCENES46,6,108,1
SCENES12,5,108,2
SCENES27,5,108,1
SCENES40,5,108,1
SCENES8,5,108,1
SCENES29,NA,108,2
SCENES9,4,108,2
SCENES21,5,108,2
SCENES3,2,108,1
SCENES26,2,108,1
SCENES32,3,108,1
SCENES29,6,108,1
SCENES18,2,108,2
SCENES45,5,108,1
SCENES37,NA,108,2
SCENES37,5,108,1
SCENES21,5,108,1
SCENES4,NA,108,2
SCENES9,5,108,1
SCENES4,5,108,1
SCENES34,5,108,1
SCENES36,2,108,1
SCENES23,3,108,1
SCENES15,5,108,2
SCENES31,6,108,1
SCENES45,NA,108,2
SCENES44,5,108,1
SCENES5,5,108,1
SCENES41,2,108,1
SCENES11,NA,108,2
SCENES3,2,108,2
SCENES32,NA,108,2
SCENES14,NA,108,2
SCENES16,6,108,1
SCENES25,2,108,1
SCENES19,2,108,1
SCENES13,NA,108,2
SCENES35,2,108,1
SCENES33,5,108,1
SCENES26,NA,108,2
SCENES40,NA,108,2
SCENES15,6,108,1
SCENES2,NA,108,2
SCENES50,NA,108,2
SCENES48,3,108,1
SCENES30,5,108,2
SCENES13,5,108,1
SCENES7,4,108,1
SCENES1,5,108,1
SCENES49,NA,108,2
SCENES17,NA,108,2
SCENES20,NA,108,2
SCENES27,5,108,2
SCENES18,2,108,1
SCENES28,NA,108,2
SCENES39,2,108,2
SCENES31,NA,108,2
SCENES44,NA,108,2
SCENES25,NA,108,2
SCENES7,NA,108,2
SCENES30,5,108,1
SCENES14,6,108,1
SCENES42,3,108,1
SCENES5,NA,108,2
SCENES46,NA,108,2
SCENES43,2,108,2
SCENES33,5,108,2
SCENES48,NA,108,2
SCENES8,NA,108,2
SCENES22,NA,108,2
SCENES24,2,108,2
SCENES6,2,108,2
SCENES47,6,108,1
SCENES41,NA,108,2
SCENES38,NA,108,2
SCENES22,2,108,1
SCENES10,5,108,1
SCENES1,NA,108,2
SCENES12,5,108,1
SCENES19,NA,108,2
SCENES50,5,108,1
SCENES43,3,108,1
SCENES34,NA,108,2
SCENES16,NA,108,2
SCENES35,NA,108,2
SCENES10,NA,108,2
SCENES11,3,108,1
SCENES42,NA,108,2
SCENES23,NA,108,2
SCENES35,NA,109,2
SCENES13,NA,109,2
SCENES4,NA,109,2
SCENES31,NA,109,2
SCENES10,NA,109,2
SCENES13,7,109,1
SCENES24,2,109,1
SCENES38,1,109,1
SCENES7,NA,109,2
SCENES27,5,109,1
SCENES5,6,109,1
SCENES12,7,109,2
SCENES21,7,109,2
SCENES23,3,109,1
SCENES35,2,109,1
SCENES18,2,109,2
SCENES9,7,109,2
SCENES44,NA,109,2
SCENES31,6,109,1
SCENES22,3,109,1
SCENES15,7,109,1
SCENES50,7,109,1
SCENES26,NA,109,2
SCENES49,3,109,1
SCENES26,1,109,1
SCENES34,7,109,1
SCENES36,2,109,1
SCENES11,NA,109,2
SCENES37,NA,109,2
SCENES20,NA,109,2
