Item_2,Value,FamId,is_repeated
OBJECTS7,3,244,1
OBJECTS26,3,244,1
OBJECTS12,2,244,1
OBJECTS16,3,244,1
OBJECTS32,6,244,1
OBJECTS31,2,244,1
OBJECTS39,6,244,1
OBJECTS29,NA,244,2
OBJECTS17,NA,244,2
OBJECTS22,NA,244,2
OBJECTS46,2,244,1
OBJECTS1,2,244,1
OBJECTS9,2,244,2
OBJECTS50,NA,244,2
OBJECTS42,3,244,1
OBJECTS20,NA,244,2
OBJECTS19,4,244,1
OBJECTS27,5,244,2
OBJECTS33,3,244,2
OBJECTS40,NA,244,2
OBJECTS23,NA,244,2
OBJECTS43,5,244,2
OBJECTS41,6,244,1
OBJECTS38,NA,244,2
OBJECTS5,3,244,1
OBJECTS43,5,244,1
OBJECTS35,7,244,1
OBJECTS3,3,244,2
OBJECTS4,4,244,1
OBJECTS36,2,244,2
OBJECTS48,NA,244,2
OBJECTS36,4,244,1
OBJECTS16,NA,244,2
OBJECTS37,NA,244,2
OBJECTS30,3,244,2
OBJECTS21,3,244,1
OBJECTS18,7,244,1
OBJECTS35,NA,244,2
OBJECTS47,2,244,1
OBJECTS32,NA,244,2
OBJECTS3,2,244,1
OBJECTS15,2,244,2
OBJECTS21,3,244,2
OBJECTS29,3,244,1
OBJECTS49,3,244,1
OBJECTS6,4,244,2
OBJECTS26,NA,244,2
OBJECTS27,3,244,1
OBJECTS11,2,244,1
OBJECTS7,NA,244,2
OBJECTS42,NA,244,2
OBJECTS49,NA,244,2
OBJECTS37,5,244,1
OBJECTS45,6,244,1
OBJECTS33,6,244,1
OBJECTS46,NA,244,2
OBJECTS2,2,244,1
OBJECTS39,5,244,2
OBJECTS24,6,244,2
OBJECTS44,NA,244,2
OBJECTS30,3,244,1
OBJECTS18,7,244,2
OBJECTS25,NA,244,2
OBJECTS19,NA,244,2
OBJECTS50,4,244,1
OBJECTS41,NA,244,2
OBJECTS31,NA,244,2
OBJECTS25,6,244,1
OBJECTS20,4,244,1
OBJECTS45,NA,244,2
OBJECTS4,NA,244,2
OBJECTS5,NA,244,2
OBJECTS9,5,246,1
OBJECTS10,3,246,1
OBJECTS47,4,246,2
OBJECTS41,NA,246,2
OBJECTS31,NA,246,2
OBJECTS11,NA,246,2
OBJECTS28,NA,246,2
OBJECTS26,5,246,1
OBJECTS12,2,246,2
OBJECTS18,3,246,1
OBJECTS39,4,246,2
OBJECTS6,3,246,2
OBJECTS21,4,246,1
OBJECTS25,NA,246,2
OBJECTS12,3,246,1
OBJECTS19,NA,246,2
OBJECTS15,4,246,1
OBJECTS23,3,246,1
OBJECTS28,3,246,1
OBJECTS46,NA,246,2
OBJECTS50,3,246,1
OBJECTS22,4,246,1
OBJECTS1,NA,246,2
OBJECTS24,4,246,2
OBJECTS40,4,246,1
OBJECTS27,4,246,2
OBJECTS9,4,246,2
OBJECTS43,2,246,2
OBJECTS2,NA,246,2
OBJECTS14,5,246,1
OBJECTS49,4,246,1
OBJECTS1,3,246,1
OBJECTS5,NA,246,2
OBJECTS20,NA,246,2
OBJECTS6,4,246,1
OBJECTS31,4,246,1
OBJECTS39,3,246,1
OBJECTS30,4,246,1
OBJECTS29,NA,246,2
OBJECTS19,4,246,1
OBJECTS41,4,246,1
OBJECTS2,3,246,1
OBJECTS34,NA,246,2
OBJECTS40,NA,246,2
OBJECTS49,NA,246,2
OBJECTS44,4,246,1
OBJECTS17,NA,246,2
OBJECTS48,NA,246,2
OBJECTS13,4,246,1
OBJECTS36,4,246,1
OBJECTS35,4,246,1
OBJECTS8,4,246,1
OBJECTS32,5,246,1
OBJECTS14,NA,246,2
OBJECTS22,NA,246,2
OBJECTS37,3,246,1
OBJECTS4,NA,246,2
OBJECTS18,3,246,2
OBJECTS10,NA,246,2
OBJECTS11,4,246,1
OBJECTS24,4,246,1
OBJECTS4,5,246,1
OBJECTS45,5,246,1
OBJECTS16,NA,246,2
OBJECTS3,4,246,1
OBJECTS29,2,246,1
OBJECTS25,3,246,1
OBJECTS47,4,246,1
OBJECTS23,NA,246,2
OBJECTS21,4,246,2
OBJECTS43,3,246,1
OBJECTS33,3,246,2
OBJECTS13,NA,246,2
OBJECTS37,NA,246,2
OBJECTS36,3,246,2
OBJECTS16,4,246,1
OBJECTS7,NA,246,2
OBJECTS3,3,246,2
OBJECTS34,4,246,1
OBJECTS32,NA,246,2
OBJECTS35,NA,246,2
OBJECTS26,NA,246,2
OBJECTS38,2,246,1
OBJECTS50,NA,246,2
OBJECTS45,NA,246,2
OBJECTS30,4,246,2
OBJECTS5,3,246,1
OBJECTS7,4,246,1
OBJECTS8,NA,246,2
OBJECTS48,3,246,1
OBJECTS27,4,246,1
OBJECTS17,3,246,1
OBJECTS20,3,246,1
OBJECTS42,3,246,1
OBJECTS33,4,246,1
OBJECTS46,4,246,1
OBJECTS42,NA,246,2
OBJECTS15,4,246,2
OBJECTS38,NA,246,2
OBJECTS44,NA,246,2
OBJECTS50,NA,247,2
OBJECTS13,NA,247,2
OBJECTS9,6,247,1
OBJECTS45,6,247,1
OBJECTS46,NA,247,2
OBJECTS13,3,247,1
OBJECTS40,NA,247,2
OBJECTS46,5,247,1
OBJECTS12,4,247,1
OBJECTS9,3,247,2
OBJECTS12,3,247,2
OBJECTS10,5,247,1
OBJECTS6,3,247,2
OBJECTS39,6,247,1
OBJECTS47,5,247,2
OBJECTS37,NA,247,2
OBJECTS43,3,247,2
OBJECTS31,NA,247,2
OBJECTS31,3,247,1
OBJECTS50,2,247,1
OBJECTS38,NA,247,2
OBJECTS6,4,247,1
OBJECTS8,NA,247,2
OBJECTS1,4,247,1
OBJECTS19,6,247,1
OBJECTS1,NA,247,2
OBJECTS25,NA,247,2
OBJECTS25,6,247,1
OBJECTS26,4,247,1
OBJECTS49,4,247,1
OBJECTS21,6,247,1
OBJECTS7,NA,247,2
OBJECTS40,6,247,1
OBJECTS19,NA,247,2
OBJECTS35,4,247,1
OBJECTS37,2,247,1
OBJECTS3,2,247,2
OBJECTS14,NA,247,2
OBJECTS14,3,247,1
OBJECTS10,NA,247,2
OBJECTS45,NA,247,2
OBJECTS48,4,247,1
OBJECTS17,6,247,1
OBJECTS15,6,247,1
OBJECTS38,2,247,1
OBJECTS34,NA,247,2
OBJECTS30,6,247,1
OBJECTS22,NA,247,2
OBJECTS30,6,247,2
OBJECTS44,NA,247,2
OBJECTS18,5,247,2
OBJECTS29,NA,247,2
OBJECTS32,NA,247,2
OBJECTS34,3,247,1
OBJECTS2,3,247,1
OBJECTS24,3,247,2
OBJECTS28,2,247,1
OBJECTS4,NA,247,2
OBJECTS3,3,247,1
OBJECTS5,6,247,1
OBJECTS5,NA,247,2
OBJECTS33,3,247,1
OBJECTS28,NA,247,2
OBJECTS23,NA,247,2
OBJECTS4,6,247,1
OBJECTS39,6,247,2
OBJECTS44,6,247,1
OBJECTS15,6,247,2
OBJECTS35,NA,247,2
OBJECTS20,NA,247,2
OBJECTS41,6,247,1
OBJECTS22,6,247,1
OBJECTS18,5,247,1
OBJECTS49,NA,247,2
OBJECTS21,6,247,2
OBJECTS11,NA,247,2
OBJECTS26,NA,247,2
OBJECTS48,NA,247,2
OBJECTS27,4,247,1
OBJECTS11,5,247,1
OBJECTS8,5,247,1
OBJECTS36,2,247,2
OBJECTS16,NA,247,2
OBJECTS16,5,247,1
OBJECTS42,NA,247,2
OBJECTS36,2,247,1
OBJECTS24,5,247,1
OBJECTS33,3,247,2
OBJECTS7,6,247,1
OBJECTS2,NA,247,2
OBJECTS41,NA,247,2
OBJECTS43,3,247,1
OBJECTS23,6,247,1
OBJECTS42,1,247,1
OBJECTS47,6,247,1
OBJECTS32,6,247,1
OBJECTS27,3,247,2
OBJECTS17,NA,247,2
OBJECTS20,5,247,1
OBJECTS29,2,247,1
OBJECTS46,4,248,1
OBJECTS21,2,248,1
OBJECTS40,NA,248,2
OBJECTS9,2,248,1
OBJECTS46,NA,248,2
OBJECTS45,5,248,1
OBJECTS45,NA,248,2
OBJECTS31,NA,248,2
OBJECTS16,NA,248,2
OBJECTS38,4,248,1
OBJECTS5,NA,248,2
OBJECTS20,3,248,1
OBJECTS47,5,248,2
OBJECTS3,5,248,2
OBJECTS19,NA,248,2
OBJECTS4,3,248,1
OBJECTS20,NA,248,2
OBJECTS11,NA,248,2
OBJECTS9,3,248,2
OBJECTS42,5,248,1
OBJECTS32,NA,248,2
OBJECTS10,1,248,1
OBJECTS38,NA,248,2
OBJECTS40,5,248,1
OBJECTS49,4,248,1
OBJECTS41,NA,248,2
OBJECTS1,2,248,1
OBJECTS29,NA,248,2
OBJECTS42,NA,248,2
OBJECTS6,5,248,2
OBJECTS12,4,248,2
OBJECTS14,NA,248,2
OBJECTS27,6,248,1
OBJECTS35,NA,248,2
OBJECTS26,NA,248,2
OBJECTS44,6,248,1
OBJECTS39,5,248,1
OBJECTS5,3,248,1
OBJECTS50,5,248,1
OBJECTS17,NA,248,2
OBJECTS50,NA,248,2
OBJECTS1,NA,248,2
OBJECTS43,3,248,2
OBJECTS10,NA,248,2
OBJECTS39,6,248,2
OBJECTS18,6,248,1
OBJECTS2,NA,248,2
OBJECTS15,2,248,2
OBJECTS25,6,248,1
OBJECTS36,5,248,2
OBJECTS7,NA,248,2
OBJECTS8,NA,248,2
OBJECTS22,NA,248,2
OBJECTS44,NA,248,2
OBJECTS41,6,248,1
OBJECTS18,6,248,2
OBJECTS34,NA,248,2
OBJECTS48,5,248,1
OBJECTS48,NA,248,2
OBJECTS6,4,248,1
OBJECTS28,NA,248,2
OBJECTS23,5,248,1
OBJECTS17,6,248,1
OBJECTS8,4,248,1
OBJECTS36,6,248,1
OBJECTS19,4,248,1
OBJECTS30,2,248,2
OBJECTS21,2,248,2
OBJECTS24,6,248,2
OBJECTS25,NA,248,2
OBJECTS33,4,248,2
OBJECTS15,2,248,1
OBJECTS12,4,248,1
OBJECTS29,6,248,1
OBJECTS2,2,248,1
OBJECTS30,3,248,1
OBJECTS34,6,248,1
OBJECTS37,NA,248,2
OBJECTS13,3,248,1
OBJECTS7,4,248,1
OBJECTS27,6,248,2
OBJECTS14,4,248,1
OBJECTS43,4,248,1
OBJECTS23,NA,248,2
OBJECTS3,3,248,1
OBJECTS16,2,248,1
OBJECTS47,5,248,1
OBJECTS33,5,248,1
OBJECTS4,NA,248,2
OBJECTS24,6,248,1
OBJECTS11,4,248,1
OBJECTS26,5,248,1
OBJECTS32,5,248,1
OBJECTS31,5,248,1
OBJECTS13,NA,248,2
OBJECTS35,6,248,1
OBJECTS37,5,248,1
OBJECTS49,NA,248,2
OBJECTS28,5,248,1
OBJECTS22,2,248,1
OBJECTS48,2,249,1
OBJECTS46,2,249,1
OBJECTS1,2,249,1
OBJECTS35,5,249,1
OBJECTS50,2,249,1
OBJECTS9,3,249,1
OBJECTS25,NA,249,2
OBJECTS38,2,249,1
OBJECTS1,NA,249,2
OBJECTS5,5,249,1
OBJECTS9,2,249,2
OBJECTS10,NA,249,2
OBJECTS6,2,249,2
OBJECTS50,NA,249,2
OBJECTS11,3,249,1
OBJECTS16,3,249,1
OBJECTS12,2,249,2
OBJECTS26,NA,249,2
OBJECTS37,2,249,1
OBJECTS2,2,249,1
OBJECTS34,2,249,1
OBJECTS41,NA,249,2
OBJECTS34,NA,249,2
OBJECTS14,NA,249,2
OBJECTS28,NA,249,2
OBJECTS23,NA,249,2
OBJECTS31,2,249,1
OBJECTS4,3,249,1
OBJECTS23,4,249,1
OBJECTS43,2,249,2
OBJECTS13,NA,249,2
OBJECTS3,3,249,2
OBJECTS49,2,249,1
OBJECTS16,NA,249,2
OBJECTS28,2,249,1
OBJECTS29,NA,249,2
OBJECTS8,3,249,1
OBJECTS47,4,249,2
OBJECTS14,5,249,1
OBJECTS38,NA,249,2
OBJECTS44,NA,249,2
OBJECTS27,2,249,1
OBJECTS44,5,249,1
OBJECTS41,5,249,1
OBJECTS6,2,249,1
OBJECTS49,NA,249,2
OBJECTS40,NA,249,2
OBJECTS20,2,249,1
OBJECTS19,NA,249,2
OBJECTS18,5,249,1
OBJECTS39,4,249,2
OBJECTS10,3,249,1
OBJECTS7,4,249,1
OBJECTS5,NA,249,2
OBJECTS4,NA,249,2
OBJECTS22,2,249,1
OBJECTS42,2,249,1
OBJECTS36,2,249,2
OBJECTS32,NA,249,2
OBJECTS24,3,249,2
OBJECTS18,4,249,2
OBJECTS3,3,249,1
OBJECTS12,3,249,1
OBJECTS26,4,249,1
OBJECTS25,3,249,1
OBJECTS22,NA,249,2
OBJECTS48,NA,249,2
OBJECTS39,3,249,1
OBJECTS45,5,249,1
OBJECTS17,6,249,1
OBJECTS30,2,249,1
OBJECTS27,2,249,2
OBJECTS36,2,249,1
OBJECTS33,3,249,2
OBJECTS40,3,249,1
OBJECTS45,NA,249,2
OBJECTS19,2,249,1
OBJECTS46,NA,249,2
OBJECTS8,NA,249,2
OBJECTS30,2,249,2
OBJECTS13,2,249,1
OBJECTS15,3,249,1
OBJECTS43,2,249,1
OBJECTS47,5,249,1
OBJECTS21,2,249,1
OBJECTS33,3,249,1
OBJECTS35,NA,249,2
OBJECTS7,NA,249,2
OBJECTS17,NA,249,2
OBJECTS29,2,249,1
OBJECTS15,2,249,2
OBJECTS21,2,249,2
OBJECTS32,2,249,1
OBJECTS31,NA,249,2
OBJECTS42,NA,249,2
OBJECTS24,3,249,1
OBJECTS20,NA,249,2
OBJECTS37,NA,249,2
OBJECTS11,NA,249,2
OBJECTS2,NA,249,2
OBJECTS50,4,25,1
OBJECTS14,6,25,1
OBJECTS1,2,25,1
OBJECTS36,6,25,1
OBJECTS46,5,25,1
OBJECTS28,NA,25,2
OBJECTS24,2,25,2
OBJECTS22,NA,25,2
OBJECTS24,2,25,1
OBJECTS2,2,25,1
OBJECTS13,5,25,1
OBJECTS35,6,25,1
OBJECTS5,6,25,1
OBJECTS28,3,25,1
OBJECTS35,NA,25,2
OBJECTS48,NA,25,2
OBJECTS38,NA,25,2
OBJECTS40,NA,25,2
OBJECTS30,5,25,1
OBJECTS21,3,25,2
OBJECTS45,NA,25,2
OBJECTS31,3,25,1
OBJECTS44,7,25,1
OBJECTS41,7,25,1
OBJECTS47,7,25,2
OBJECTS48,5,25,1
OBJECTS22,4,25,1
OBJECTS26,NA,25,2
OBJECTS29,NA,25,2
OBJECTS32,NA,25,2
OBJECTS3,5,25,2
OBJECTS37,NA,25,2
OBJECTS25,NA,25,2
OBJECTS33,6,25,1
OBJECTS45,7,25,1
OBJECTS42,5,25,1
OBJECTS25,6,25,1
OBJECTS49,4,25,1
OBJECTS37,5,25,1
OBJECTS43,4,25,2
OBJECTS20,NA,25,2
OBJECTS18,6,25,2
OBJECTS15,5,25,1
OBJECTS16,NA,25,2
OBJECTS36,7,25,2
OBJECTS47,7,25,1
OBJECTS12,6,25,1
OBJECTS44,NA,25,2
OBJECTS49,NA,25,2
OBJECTS13,NA,25,2
OBJECTS27,6,25,1
OBJECTS7,7,25,1
OBJECTS34,NA,25,2
OBJECTS19,5,25,1
OBJECTS9,3,25,2
OBJECTS8,6,25,1
OBJECTS6,6,25,1
OBJECTS17,NA,25,2
OBJECTS30,5,25,2
OBJECTS10,2,25,1
OBJECTS33,6,25,2
OBJECTS15,5,25,2
OBJECTS29,3,25,1
OBJECTS38,1,25,1
OBJECTS17,6,25,1
OBJECTS4,NA,25,2
OBJECTS23,1,25,1
OBJECTS12,5,25,2
OBJECTS7,NA,25,2
OBJECTS4,6,25,1
OBJECTS27,7,25,2
OBJECTS21,5,25,1
OBJECTS41,NA,25,2
OBJECTS11,5,25,1
OBJECTS50,NA,25,2
OBJECTS8,NA,25,2
OBJECTS26,5,25,1
OBJECTS40,7,25,1
OBJECTS18,7,25,1
OBJECTS9,3,25,1
OBJECTS42,NA,25,2
OBJECTS11,NA,25,2
OBJECTS39,7,25,1
OBJECTS46,NA,25,2
OBJECTS5,NA,25,2
OBJECTS31,NA,25,2
OBJECTS16,4,25,1
OBJECTS34,5,25,1
OBJECTS6,6,25,2
OBJECTS1,NA,25,2
OBJECTS43,4,25,1
OBJECTS39,7,25,2
OBJECTS2,NA,25,2
OBJECTS3,3,25,1
OBJECTS23,NA,25,2
OBJECTS19,NA,25,2
OBJECTS14,NA,25,2
OBJECTS32,6,25,1
OBJECTS10,NA,25,2
OBJECTS20,7,25,1
OBJECTS17,NA,250,2
OBJECTS9,3,250,2
OBJECTS46,3,250,1
OBJECTS12,4,250,2
OBJECTS5,NA,250,2
OBJECTS37,6,250,1
OBJECTS22,3,250,1
OBJECTS17,4,250,1
OBJECTS39,5,250,2
OBJECTS44,NA,250,2
OBJECTS23,3,250,1
OBJECTS6,6,250,2
OBJECTS48,4,250,1
OBJECTS47,3,250,2
OBJECTS42,NA,250,2
OBJECTS38,NA,250,2
OBJECTS36,4,250,2
OBJECTS38,3,250,1
OBJECTS18,5,250,1
OBJECTS10,NA,250,2
OBJECTS48,NA,250,2
OBJECTS26,NA,250,2
OBJECTS9,3,250,1
OBJECTS26,5,250,1
OBJECTS46,NA,250,2
OBJECTS44,3,250,1
OBJECTS6,6,250,1
OBJECTS3,5,250,1
OBJECTS16,3,250,1
OBJECTS8,3,250,1
OBJECTS18,4,250,2
OBJECTS22,NA,250,2
OBJECTS37,NA,250,2
OBJECTS12,5,250,1
OBJECTS7,3,250,1
OBJECTS43,3,250,2
OBJECTS4,5,250,1
OBJECTS49,NA,250,2
OBJECTS40,4,250,1
OBJECTS20,4,250,1
OBJECTS30,3,250,1
OBJECTS13,6,250,1
OBJECTS19,NA,250,2
OBJECTS23,NA,250,2
OBJECTS29,5,250,1
OBJECTS4,NA,250,2
OBJECTS5,4,250,1
OBJECTS1,3,250,1
OBJECTS3,4,250,2
OBJECTS27,6,250,1
OBJECTS14,4,250,1
OBJECTS32,5,250,1
OBJECTS2,5,250,1
OBJECTS31,4,250,1
OBJECTS8,NA,250,2
OBJECTS41,5,250,1
OBJECTS27,6,250,2
OBJECTS47,3,250,1
OBJECTS50,NA,250,2
OBJECTS50,3,250,1
OBJECTS11,4,250,1
OBJECTS19,4,250,1
OBJECTS49,3,250,1
OBJECTS34,6,250,1
OBJECTS41,NA,250,2
OBJECTS39,3,250,1
OBJECTS40,NA,250,2
OBJECTS28,NA,250,2
OBJECTS28,5,250,1
OBJECTS7,NA,250,2
OBJECTS10,3,250,1
OBJECTS29,NA,250,2
OBJECTS25,4,250,1
OBJECTS35,7,250,1
OBJECTS14,NA,250,2
OBJECTS36,6,250,1
OBJECTS21,3,250,2
OBJECTS42,4,250,1
OBJECTS15,3,250,2
OBJECTS11,NA,250,2
OBJECTS24,5,250,2
OBJECTS45,4,250,1
OBJECTS35,NA,250,2
OBJECTS33,4,250,1
OBJECTS34,NA,250,2
OBJECTS32,NA,250,2
OBJECTS33,5,250,2
OBJECTS13,NA,250,2
OBJECTS31,NA,250,2
OBJECTS45,NA,250,2
OBJECTS21,3,250,1
OBJECTS15,3,250,1
OBJECTS25,NA,250,2
OBJECTS43,3,250,1
OBJECTS16,NA,250,2
OBJECTS30,3,250,2
OBJECTS20,NA,250,2
OBJECTS2,NA,250,2
OBJECTS24,4,250,1
OBJECTS1,NA,250,2
OBJECTS9,4,251,2
OBJECTS43,4,251,2
OBJECTS20,NA,251,2
OBJECTS38,4,251,1
OBJECTS45,6,251,1
OBJECTS29,NA,251,2
OBJECTS50,NA,251,2
OBJECTS49,NA,251,2
OBJECTS5,NA,251,2
OBJECTS10,NA,251,2
OBJECTS39,5,251,2
OBJECTS7,NA,251,2
OBJECTS3,4,251,2
OBJECTS37,NA,251,2
OBJECTS12,5,251,2
OBJECTS22,4,251,1
OBJECTS23,5,251,1
OBJECTS25,NA,251,2
OBJECTS47,5,251,2
OBJECTS22,NA,251,2
OBJECTS18,4,251,1
OBJECTS1,4,251,1
OBJECTS20,5,251,1
OBJECTS45,NA,251,2
OBJECTS23,NA,251,2
OBJECTS17,6,251,1
OBJECTS12,6,251,1
OBJECTS17,NA,251,2
OBJECTS6,4,251,2
OBJECTS26,NA,251,2
OBJECTS48,NA,251,2
OBJECTS8,6,251,1
OBJECTS47,4,251,1
OBJECTS2,NA,251,2
OBJECTS6,5,251,1
OBJECTS38,NA,251,2
OBJECTS30,4,251,1
OBJECTS34,NA,251,2
OBJECTS31,NA,251,2
OBJECTS37,4,251,1
OBJECTS1,NA,251,2
OBJECTS25,5,251,1
OBJECTS43,4,251,1
OBJECTS41,NA,251,2
OBJECTS36,4,251,2
OBJECTS10,4,251,1
OBJECTS14,NA,251,2
OBJECTS2,4,251,1
OBJECTS8,NA,251,2
OBJECTS42,NA,251,2
OBJECTS40,NA,251,2
OBJECTS9,5,251,1
OBJECTS13,5,251,1
OBJECTS24,5,251,2
OBJECTS5,5,251,1
OBJECTS19,4,251,1
OBJECTS33,4,251,2
OBJECTS19,NA,251,2
OBJECTS35,NA,251,2
OBJECTS4,NA,251,2
OBJECTS35,5,251,1
OBJECTS11,NA,251,2
OBJECTS14,4,251,1
OBJECTS50,4,251,1
OBJECTS32,NA,251,2
OBJECTS31,5,251,1
OBJECTS46,NA,251,2
OBJECTS18,4,251,2
OBJECTS44,NA,251,2
OBJECTS49,4,251,1
OBJECTS42,4,251,1
OBJECTS15,4,251,2
OBJECTS39,5,251,1
OBJECTS33,5,251,1
OBJECTS7,6,251,1
OBJECTS13,NA,251,2
OBJECTS44,5,251,1
OBJECTS28,4,251,1
OBJECTS46,4,251,1
OBJECTS4,4,251,1
OBJECTS16,NA,251,2
OBJECTS27,5,251,2
OBJECTS11,6,251,1
OBJECTS32,5,251,1
OBJECTS41,6,251,1
OBJECTS28,NA,251,2
OBJECTS30,4,251,2
OBJECTS34,6,251,1
OBJECTS40,4,251,1
OBJECTS3,4,251,1
OBJECTS48,4,251,1
OBJECTS15,4,251,1
OBJECTS36,4,251,1
OBJECTS24,5,251,1
OBJECTS27,6,251,1
OBJECTS16,4,251,1
OBJECTS26,5,251,1
OBJECTS21,4,251,2
OBJECTS21,4,251,1
OBJECTS29,4,251,1
OBJECTS49,NA,252,2
OBJECTS44,5,252,1
OBJECTS44,NA,252,2
OBJECTS48,NA,252,2
OBJECTS35,5,252,1
OBJECTS49,2,252,1
OBJECTS39,6,252,1
OBJECTS12,1,252,2
OBJECTS39,6,252,2
OBJECTS40,NA,252,2
OBJECTS28,2,252,1
OBJECTS5,NA,252,2
OBJECTS6,3,252,2
OBJECTS43,3,252,2
OBJECTS9,2,252,2
OBJECTS17,5,252,1
OBJECTS4,NA,252,2
OBJECTS41,NA,252,2
OBJECTS45,NA,252,2
OBJECTS3,2,252,2
OBJECTS1,1,252,1
OBJECTS47,3,252,2
OBJECTS32,NA,252,2
OBJECTS30,3,252,1
OBJECTS36,3,252,2
OBJECTS28,NA,252,2
OBJECTS4,2,252,1
OBJECTS18,4,252,1
OBJECTS34,6,252,1
OBJECTS7,NA,252,2
OBJECTS5,4,252,1
OBJECTS43,3,252,1
OBJECTS41,6,252,1
OBJECTS25,6,252,1
OBJECTS13,4,252,1
OBJECTS37,5,252,1
OBJECTS31,3,252,1
OBJECTS23,3,252,1
OBJECTS6,4,252,1
OBJECTS38,NA,252,2
OBJECTS26,3,252,1
OBJECTS25,NA,252,2
OBJECTS22,NA,252,2
OBJECTS48,2,252,1
OBJECTS18,2,252,2
OBJECTS12,2,252,1
OBJECTS32,4,252,1
OBJECTS26,NA,252,2
OBJECTS34,NA,252,2
OBJECTS22,4,252,1
OBJECTS40,5,252,1
OBJECTS9,3,252,1
OBJECTS15,3,252,1
OBJECTS45,5,252,1
OBJECTS16,3,252,1
OBJECTS8,4,252,1
OBJECTS30,3,252,2
OBJECTS3,2,252,1
OBJECTS38,4,252,1
OBJECTS24,2,252,2
OBJECTS50,NA,252,2
OBJECTS37,NA,252,2
OBJECTS7,5,252,1
OBJECTS20,5,252,1
OBJECTS33,3,252,2
OBJECTS10,2,252,1
OBJECTS17,NA,252,2
OBJECTS35,NA,252,2
OBJECTS11,3,252,1
OBJECTS11,NA,252,2
OBJECTS8,NA,252,2
OBJECTS29,2,252,1
OBJECTS47,5,252,1
OBJECTS2,1,252,1
OBJECTS15,1,252,2
OBJECTS23,NA,252,2
OBJECTS1,NA,252,2
OBJECTS42,NA,252,2
OBJECTS42,4,252,1
OBJECTS27,3,252,2
OBJECTS46,3,252,1
OBJECTS50,2,252,1
OBJECTS14,NA,252,2
OBJECTS19,NA,252,2
OBJECTS24,4,252,1
OBJECTS13,NA,252,2
OBJECTS20,NA,252,2
OBJECTS14,4,252,1
OBJECTS19,4,252,1
OBJECTS2,NA,252,2
OBJECTS16,NA,252,2
OBJECTS10,NA,252,2
OBJECTS21,2,252,2
OBJECTS36,5,252,1
OBJECTS46,NA,252,2
OBJECTS33,4,252,1
OBJECTS29,NA,252,2
OBJECTS21,4,252,1
OBJECTS31,NA,252,2
OBJECTS27,4,252,1
OBJECTS39,6,253,2
OBJECTS16,2,253,1
OBJECTS16,NA,253,2
OBJECTS43,1,253,2
OBJECTS45,NA,253,2
OBJECTS19,3,253,1
OBJECTS47,6,253,2
OBJECTS6,1,253,2
OBJECTS49,2,253,1
OBJECTS18,3,253,1
OBJECTS50,NA,253,2
OBJECTS34,5,253,1
OBJECTS9,2,253,2
OBJECTS19,NA,253,2
OBJECTS39,5,253,1
OBJECTS6,1,253,1
OBJECTS28,1,253,1
OBJECTS10,2,253,1
OBJECTS45,5,253,1
OBJECTS40,NA,253,2
OBJECTS44,5,253,1
OBJECTS33,4,253,2
OBJECTS36,1,253,2
OBJECTS12,3,253,2
OBJECTS22,2,253,1
OBJECTS30,2,253,1
OBJECTS2,3,253,1
OBJECTS3,5,253,2
OBJECTS35,NA,253,2
OBJECTS34,NA,253,2
OBJECTS44,NA,253,2
OBJECTS40,4,253,1
OBJECTS41,4,253,1
OBJECTS32,NA,253,2
OBJECTS2,NA,253,2
OBJECTS15,2,253,1
OBJECTS10,NA,253,2
OBJECTS50,4,253,1
OBJECTS11,2,253,1
OBJECTS5,2,253,1
OBJECTS20,4,253,1
OBJECTS36,1,253,1
OBJECTS12,4,253,1
OBJECTS47,7,253,1
OBJECTS46,2,253,1
OBJECTS48,NA,253,2
OBJECTS18,3,253,2
OBJECTS8,2,253,1
OBJECTS30,2,253,2
OBJECTS29,2,253,1
OBJECTS38,NA,253,2
OBJECTS13,4,253,1
OBJECTS48,2,253,1
OBJECTS14,2,253,1
OBJECTS3,5,253,1
OBJECTS46,NA,253,2
OBJECTS29,NA,253,2
OBJECTS38,1,253,1
OBJECTS28,NA,253,2
OBJECTS37,3,253,1
OBJECTS32,7,253,1
OBJECTS9,2,253,1
OBJECTS43,1,253,1
OBJECTS13,NA,253,2
OBJECTS41,NA,253,2
OBJECTS31,1,253,1
OBJECTS20,NA,253,2
OBJECTS49,NA,253,2
OBJECTS35,3,253,1
OBJECTS15,2,253,2
OBJECTS4,2,253,1
OBJECTS5,NA,253,2
OBJECTS26,3,253,1
OBJECTS25,5,253,1
OBJECTS7,2,253,1
OBJECTS23,4,253,1
OBJECTS4,NA,253,2
OBJECTS24,3,253,2
OBJECTS23,NA,253,2
OBJECTS11,NA,253,2
OBJECTS25,NA,253,2
OBJECTS42,2,253,1
OBJECTS14,NA,253,2
OBJECTS42,NA,253,2
OBJECTS37,NA,253,2
OBJECTS22,NA,253,2
OBJECTS17,NA,253,2
OBJECTS27,4,253,2
OBJECTS1,2,253,1
OBJECTS33,5,253,1
OBJECTS21,2,253,2
OBJECTS31,NA,253,2
OBJECTS8,NA,253,2
OBJECTS26,NA,253,2
OBJECTS24,4,253,1
OBJECTS17,6,253,1
OBJECTS27,4,253,1
OBJECTS21,2,253,1
OBJECTS7,NA,253,2
OBJECTS1,NA,253,2
OBJECTS23,4,254,1
OBJECTS42,3,254,1
