FamId,Age,Sex,Zygosity,AO_1,AO_2,FA_TOT_1,FA_TOT_2,SC_1,SC_2
159,67,2,3,-1.2752094362079671,-1.0700832098251178,-0.8709335721424983,-0.5943997757473146,0.2952381050016502,-0.006983966193678655
16,55,2,3,1.915425509389899,0.6111234840765865,1.8368973425531945,0.3509469459530576,1.181499762712927,1.6636771471492058
160,51,2,3,-0.44113113198227716,0.8771380046073775,-0.25202145798328013,-0.032746258666778404,-0.018583032658907546,0.6678216777923012
161,47,1,1,-0.9582756725353394,-0.5627920681258329,1.3851446861587042,0.7555288664479243,-0.3438796744474801,-0.3287428423675381
162,34,2,1,1.6980621609800493,0.4598801154953326,1.6997893866531266,0.7560559079261194,0.46704265742667045,0.6228379040841283
163,46,2,1,-0.6828056781266525,-1.1018609938972184,0.35311270096417074,-1.1629783856297742,1.4102058971823064,0.1596512437931998
164,55,2,1,0.46507482221085045,-2.724066321973943,0.4831947091541904,0.00611119316619278,1.6568024466301867,-0.14097566501332634
165,58,2,3,-1.9187901404099656,0.3761014664633241,0.5358316931679887,-0.4993794844748509,0.24950195948662254,-1.3968346373621436
166,35,2,1,-0.06040665456334544,-0.036405916349042125,-0.1342483709337667,0.4934467512803919,0.5830998679739067,0.17434221591265733
167,35,1,1,0.4659376325400636,0.3213382694123175,0.5956815049195173,-0.8528329772860023,-0.3708944576092753,-1.3667252655750675
168,44,2,1,1.6516698305186919,1.3706729927458319,0.5863939157746676,0.2846460902042186,1.3429235947063551,0.390679117849118
169,50,1,1,-0.4582506968139777,NA,1.102701513110619,-0.5846995194313704,0.6031046894530478,0.19594102753926806
17,59,2,1,-0.47972609320168375,NA,0.46223002835723637,0.36338839095128544,0.9552784108491486,-0.16820569876124022
170,60,1,1,-0.6841449155789344,NA,0.02185040053674109,0.6866604803568714,0.03835839503005363,-0.6850181290523127
171,54,2,1,-0.44342611251329855,NA,-0.7447382736408833,-0.35801901098365835,0.8894388570189468,0.5310660605000196
172,63,1,3,0.38608503656713267,1.3396936206854688,0.14662342314228577,-0.6478683001475337,-0.33429545284870704,0.7859751371244801
173,50,2,3,0.9907275544506969,0.9944102172249994,-0.03956474846638374,-0.651615383465331,0.46873744065518225,1.1972093635140917
174,34,1,1,1.781881345150954,0.47594649688100515,1.3778964962497455,1.5122612944597962,0.713265521479278,0.1273472621936628
175,33,2,1,1.7160269650912057,0.4124867246272687,1.5191120857269051,0.5940084115436658,1.0573398259676412,0.5936945589221205
176,53,2,1,-0.923507000624244,-1.494917323509664,-1.146286836272192,-1.0282649778496868,-0.9242898708688351,-1.8933881789088611
177,33,1,1,-0.6316793229549821,-0.9783153695472487,-1.1411280523293261,0.05852014436351442,-1.0661043999999549,-0.9952447899055993
178,60,2,1,NA,-0.6819915630712542,-1.1431441855605156,-0.33008292666384104,0.5659433338523568,-0.0037247918217206593
179,57,1,3,0.2214796480684191,2.0907168737807886,0.6622186183732457,1.2234361658768471,0.873824703584442,0.07884315692263208
18,55,2,1,-0.2374416527234279,-0.5644842901627886,-1.8314728839452172,-0.13049786155079815,1.3623261283779757,0.9690642942456956
180,60,1,1,-1.385327189492073,-0.8633594413180159,-0.36504604569490967,-0.005958177004053626,NA,-2.825152981930348
181,33,2,3,-0.029923534873079194,0.38694625915112996,-0.3711146578943425,0.4550869079615152,0.9583833369102347,0.23289593921510698
182,47.5,1,1,1.686830852616171,0.48100814920716967,2.3159425237546336,0.26586871310501864,1.4884079560029277,1.6881842457997467
183,54,1,1,0.2002771482152815,0.3714629910654954,0.6505776253623092,-1.584181154459428,0.4453226495652707,-1.0795986123774532
184,51,2,1,-0.31556759219244973,0.08116201617896017,1.2948339492489356,0.17693831722121692,1.0200181271080198,0.6468647574069603
185,55,2,3,-0.6409440928781788,-0.49842636309980537,-0.7194312041069153,-0.33359304416832886,-0.8549824080694606,-1.989864009228187
186,55,1,3,-0.3850256961419727,-0.40729298696244987,1.6267973999750542,1.463434987423431,-1.2923175547008643,0.45866575860784276
187,53,1,3,-0.4351554244504454,1.462307540913075,1.7827251314572907,1.1892668505486528,0.7422022626819629,0.884770626308871
188,52,2,1,-0.3219731064686518,2.011199257554293,0.6945255654466942,-0.6307093642314746,0.061278794761563414,-0.028347136773174714
189,53,2,1,0.1047004032299931,1.4245013317920168,0.7720258812682015,0.40836402428548396,1.6662365206918044,-0.013298368896227207
19,48,2,3,0.545900307748732,0.6839532946252345,1.108808410342835,-0.007909666115649146,0.3139241813536811,0.34703540067716127
190,54,2,1,NA,-0.36844661407327495,1.6817744345421064,-0.7562746620893217,1.1777822305199042,-0.3993672807751712
191,51,2,3,-1.6609866962709319,1.4464976021388756,0.9201189729684772,0.5709081650037382,0.49933422315597037,0.9265359084815957
192,52,2,3,-1.5811578162367166,-1.4459406900205665,-0.848488226846007,-0.06275837704713297,-1.1569802142305596,-0.34656206280996127
193,44,1,1,NA,0.6452835027723244,-0.043128637897326114,NA,-1.494917624885543,-0.5874644087780282
194,45,2,1,0.6809903871486378,-0.20462760524208912,-0.9566659364012784,-0.942895241447056,0.06963034825645723,-1.732775249564558
195,40,2,1,-1.2734548223488455,-0.8575498789288327,-0.1502375644873073,0.56505819572114,-0.20788930211471887,1.393534232395686
196,45,2,3,1.7314902759730746,1.7975100210934851,-0.9034275529115291,-0.47085527510523156,1.8186894348749019,1.0793759338171691
197,42,2,1,-0.9178843772579048,-0.06706967493682917,2.002962563063533,0.092544083002851,0.5045196365944812,0.2506310689092014
198,46,1,3,-0.9731755982244316,NA,0.6358260151885369,0.0976893580630894,-1.7550121260092537,-0.23437082682965849
199,42,1,1,NA,-1.0910982268434288,0.033156725310063924,0.5127148470383085,-0.25582807604259,0.8329712853727604
2,41,2,3,NA,-0.9317370553511729,0.9081891231190062,-0.010229855442800124,-0.09052199593061791,0.34460311681716965
20,43,2,3,-0.5206375506287688,0.9092737742518666,0.2778010501123905,-1.727541200660952,1.8212282915934728,-1.1665333313046795
200,50,1,1,-1.3722085813060088,-0.09970561844200099,1.495848735255455,0.1423258158642666,0.0626169260072296,-0.6295677502842106
201,48,2,1,-0.2675490044190209,-0.5301893984801563,-0.001625921697024951,-0.8528443219881069,0.5738051686539447,-0.7501206274787078
202,48,2,3,0.11586977554761582,-0.061734624742582754,1.2572562541725432,0.731160459250869,0.9580788115872785,1.3374559801275492
203,36,2,1,1.1560421078847924,-0.09377209159553948,0.8725276756318189,0.42618120938852266,-0.9263923621476429,0.18352614036026196
204,43,1,1,1.7573679432629783,0.8727084144131039,0.3493869493032658,-0.7075048525653207,1.0660647544001314,0.8075034917797954
205,44,2,1,1.7973048873769946,-0.2185590435321155,-0.737366581779006,1.3070396055579576,-0.7505177557714205,0.9732998104470046
206,48,2,1,0.3931982128580694,-1.1912958461784353,0.6541882043521625,0.12029992166488987,0.10076747040229056,-0.6180379110084009
207,42,2,3,0.38862839699513696,1.3057012986239551,-1.7661410864967995,0.5275571934686142,-0.3312964488885798,1.1801698972431258
208,44,2,1,-0.7106375346930175,-0.004304670296303249,NA,0.31406211268571443,-1.2819516675482785,-1.2472797876954327
209,43,2,1,-1.0303450695166283,0.8543274200051074,1.3998908405391985,1.4889762564389801,-0.22362797171354667,0.32607409644177915
21,54,1,1,0.19905358810587978,1.767405078993967,-0.56255492323838,-3.227507480288289,-2.444892947882246,-0.2746788653115306
210,46,2,3,NA,0.4544933172144559,-0.914576083456797,1.2397319538184466,-2.288642192278765,0.42936234382318517
211,43,2,1,1.6190112769129374,0.7449717733522753,1.0790392454917839,1.1785535893585748,-0.6385965132863246,0.9031052350265597
212,44,2,3,0.6874398692752269,0.16779269548547576,0.7940322697264292,1.5610292487418347,1.8581893406713712,1.4543251465813152
213,43,1,3,0.8415037903532089,0.5311579548002547,1.0798920335413758,0.3436210960422299,-0.8337173388842996,-0.6251928744805033
214,46,2,1,-1.8313500730164494,-0.5902564162924725,1.3649955172332886,0.2034813137933863,-0.7622849513263028,-0.1010804550024374
215,48,2,1,0.16078606780671412,-0.2977897243681968,-1.8144045531203021,0.03836826087125069,0.7490784157988396,-0.046646472279353944
216,44,2,3,0.7361452195439772,0.7291595192907928,-1.8034747535700284,0.5489652076670531,1.6226859863080154,0.6208508928445873
217,48,1,1,0.32644064119098587,-0.2791651446361262,1.354551630338723,-0.2388430384871798,1.439530167468343,-0.6461395112293713
218,47,2,1,0.3068799798266054,-0.6911129681031021,1.5624376959826125,1.2985050866937924,0.11376071713957503,-0.031120842338898155
219,37,1,1,-0.05130329649903389,0.7590350306874298,0.6861657332697892,-0.07307683545182819,0.3330631697662717,-0.3445594948415119
22,61,2,1,-0.20290290209785744,0.729868516702175,0.02746921362325931,0.5632919413138738,1.337476266839892,-1.0284162878933758
220,34,2,1,0.6477668886405981,0.9537218716370423,0.555592529624096,-0.29242584946946676,0.08688663879433588,0.09197972268935693
221,38,2,1,-0.7450848226803373,NA,-0.8738854998709522,0.1739928625951396,-0.7437320884383696,-1.1496258593045805
222,35,2,1,NA,NA,-0.7773170069784535,-0.9035067587581668,-1.7099393920059633,-1.6254597168586884
223,45,2,3,1.7982488731127295,2.5909178129397414,-0.32124586106473235,-0.3519487970864041,-0.7882342359574328,-1.1036767054589869
224,49,2,1,-1.680374445560904,0.13233829010505582,0.7162799998570664,0.7428508464764761,-0.35089262127694476,0.7264097517301604
225,65,2,3,-0.7184495793199313,0.9918374747139473,-0.311973392573744,1.7649557137692822,-0.35378293661853843,0.4309894682487405
226,41,2,1,1.1872341434264109,0.7388100666037449,-0.9916876129583004,-3.948531370917691,0.5709402815863085,1.3971679318274575
227,42,2,1,-0.3156618031383586,-0.8934455000209153,-0.5828316681912866,0.5362357013625603,0.8623126147816955,0.06488512271157694
228,48,1,1,-0.41619416212913624,-1.3914064961552313,0.8559508628710778,0.6156440027320741,0.09343191164379092,-0.4888989596751463
229,34,2,1,-0.8336295045229939,-0.8905890964430753,0.3530807107213841,0.4396182741224084,0.25821015139798154,0.2231474398497486
23,58,2,1,0.022602336470606214,1.12160279475556,-1.2631312610108862,0.4863034487838362,-0.6314359682076248,2.8219421105565554
230,34,2,1,1.3559118694004988,1.2279547428372721,0.3189452388084555,0.6571197931693189,0.7090754710948258,-0.3009877099741247
231,43,1,1,0.6258336235847858,0.6524867564339679,0.44176117278260146,0.38824544469476263,0.9668898278119014,0.7241088357093194
232,34,2,1,-0.34330613180451547,0.306581268625417,0.24785071247716892,0.653110628382913,0.19380510428982342,-0.4360674114291951
233,48,2,3,0.13900646189799376,-0.7609605610317864,1.4294022865887053,0.7818500836291565,0.24797666791156267,1.0109283972907457
234,62,2,3,-0.33878840926695414,0.24634720154299666,-0.43794448285186416,-0.09906651240157241,-1.8330667373983633,0.11285469223201812
235,45,2,1,-1.6403700482973533,-0.1374524610560015,0.46755443501320926,-0.6786613120830788,-0.8826551622010949,0.7478138683517002
236,59,2,3,0.9097968685124785,-0.27458955356983217,1.0300218054525276,0.9231423208611097,1.2199349346375088,1.6416848716015198
237,41,2,1,2.4656903508334405,-0.7596323303360601,0.6871953868580811,1.0751822020627084,-0.028878262522547375,-0.3791146644042575
238,57,2,1,NA,-1.4321442441682641,-0.8531233039379729,-1.3535690963785605,0.13200071110301143,-2.0380899129500794
239,47,2,1,-0.0010464836266793317,NA,0.5640144739683559,0.6931354573429609,0.2925593898219595,-1.0228876866631864
24,42,1,3,-0.15547882465221663,-0.5197407888065394,-0.04347148223933563,1.602428881050313,0.31382946463613764,1.8879112334387953
240,60,2,1,-0.12850451346931208,-0.19702090053383275,-0.18103224517688796,-0.8877842546995741,1.4888871758604088,0.7300927889314749
241,49,2,1,NA,-0.4208893143748286,0.5235576034357123,0.3406623764936999,-0.3910021989519191,-0.6433475964321963
242,52,2,1,1.0096248467124729,0.5881836090667434,-0.8335484387773421,-0.11682660234131953,0.13460179115986412,0.3323057259092636
243,61,2,1,-0.18375041272353748,0.4731484353155797,-1.1568768787338668,-0.09039991711099066,-0.17842804710852925,0.9610846259976683
244,63,2,3,0.33137636397724923,NA,-0.006525892035224447,-1.0871829896967482,-1.5850672753413395,-0.11548224382886609
245,49,2,1,NA,1.5903880356545264,-3.940351898431288,0.2923476358161027,-1.6864962288515704,-0.13192181029442707
246,48,1,1,-1.127194756152047,-1.8166576295696917,0.9895786871070525,0.7046886465013242,-0.316742957456023,-1.5519486742612596
247,44,2,1,-1.1107647138817576,1.5790326664451495,1.0059565957270202,-0.2802403785499292,0.8201062667593699,0.47707174538111125
248,55,1,1,0.8271025502578429,0.5909117122636507,1.034901828673966,-0.5002700739572621,0.5743191709416392,-0.012878752903984061
249,40,2,3,0.22839655621541358,-0.18321546812997527,0.7407029721229369,0.07927503629611353,-0.2534688369477962,-0.7845055256473816
25,60,2,3,-0.1004666058727393,-0.4333235405477343,1.3243025330133193,1.0157412903403074,1.6938523703742476,0.8006025900127248
250,54,1,3,0.33684510378516425,NA,-2.551034257106643,NA,-0.1032991475984894,-1.3428335931819724
251,55,2,1,0.3338573662425348,1.0406993132857276,-0.6536955037881418,-1.1072339745523871,-0.6176387660432294,0.8609201980305795
252,52,1,1,0.3671494733118033,0.4047873400999134,0.1540256542143084,-1.1833771769273629,-0.7749197596007446,-0.01859507236138135
253,44,2,1,0.4972254585447286,0.08176335742297956,0.07568503479383921,-0.9763016091958919,1.0057143241171256,0.13571015446299076
254,54,1,3,-0.24569540489315075,-0.9078887141938591,-0.015082868749169266,1.806257973994373,-0.31187488874276387,1.631290249910931
255,46,2,1,-0.28147826878872156,-0.42995062462390005,0.28991925859480794,-0.16073257431256643,-1.1907795367702554,-0.8324098510945807
256,43,2,1,0.08708497992840797,0.6110173106387079,0.5693098057001881,0.68612087992781,0.3822284039124081,0.7800737907596316
257,67,1,1,0.8253538959148402,2.1384221091567452,NA,-1.2624972942674777,1.0464157555679252,-0.6697394126607236
258,55,2,1,NA,0.4653531281174095,-1.3733816577169748,-1.564679397372359,-1.3141558044266042,0.28492208581725964
259,51,2,1,-0.8736305081717776,1.0200562839377367,0.8746429617003555,1.6887295164672904,0.5467947235938863,1.1406663243969768
26,54,1,1,1.116299045163831,0.9582622183151317,-0.3650427906005489,-0.5154434480393347,-0.3088004677015037,-0.9604937945833038
260,61,1,3,1.8202026873451702,-1.056216806056399,-0.7410407226439152,-0.8144382277495172,0.8848564895183905,0.3382107898242734
261,39,2,1,-0.814332595433133,-0.20585035149694436,0.5616336564486976,0.688523156141416,-0.43756370919417076,0.34216949038642624
262,52,1,3,-1.899396656323863,-3.837992702246025,-0.8328589693535531,-2.6730147007195506,-2.672485464967844,NA
263,53,1,3,0.015412990922280885,0.3805179173357411,0.08259595632620248,0.9326794477059119,0.4672671205400956,-1.2313695522419148
264,57,2,1,0.6998706888657354,-0.7188954384472889,1.1189594665908134,-1.7754672793632083,0.5550255139875196,-1.0721492301699909
265,59,1,1,NA,-0.7817207693900743,1.1387326333072405,0.33851503399098726,-1.1550830251842286,-0.42019532581522234
266,43,1,1,0.45125369595378073,0.18191283640558553,-5.274966921627096,0.15908153261851252,-1.3488864382815673,0.7756005788244427
267,40,2,3,0.6968744594050573,-0.5306593022477871,0.6289390934435442,0.2945359970906113,0.324549412596357,-1.60475771696369
268,43,1,1,1.0121218870664472,1.9160249909417781,-0.514351998345275,-1.3703413676649188,-1.8882575858332067,-1.1630112753835242
269,62,2,1,-0.08146248833328452,-0.5914465217192242,0.26248459753247144,1.6496888825503355,0.46689696241397216,0.08477213645576673
27,66,1,1,0.09641759202696135,-1.8348784492342227,-1.1531690568566786,-1.1101424793112733,1.4610863721390046,1.9216300955393228
270,47,1,1,NA,-2.0007536003115827,-1.6365631338723399,-1.0692547520085065,-0.19138528895031107,NA
271,53,2,1,-0.21871784255201054,-0.5176528176677452,-1.4884780569240197,-1.9104040774929265,-1.147346318901207,-2.705733969342786
272,38,1,1,-0.4756226528169579,-0.8164665364464003,0.4498960679422529,0.3708914860341924,-0.06060258991409856,-0.5471718671225936
273,59,1,1,0.7893254897005696,0.26078504714148126,-0.17691070439578077,0.30988185581526323,0.08684216717706228,0.6391174827469853
274,45,2,1,0.3570817844938428,-0.09171620020409714,0.7292340404983275,-2.3235144348216465,0.13067262359837672,-0.6936590184179832
275,42,2,1,1.0299464350676277,0.5465161438281458,0.052286452325278836,0.37718028848275537,1.8194836691757827,1.0068526656669772
276,37,1,3,1.1094099407440743,-1.0059371325131974,0.25370743762047016,-0.012169281541842518,0.530782824710567,-0.08173360530400137
277,48,1,3,0.460202332862208,0.8416882999037556,0.8076876205944741,0.26103968939421435,0.997290687924277,0.3646521147725729
278,42,2,1,0.968830287346416,0.1400017759419548,1.1804713979664432,-1.4790158028257172,-0.2225369113853093,-0.9214741706811085
279,64,1,1,0.7251317268172799,-0.5233410457911429,-1.278267210730458,-0.1851628680734418,-0.1514729968645925,0.3730233444735568
28,63,2,1,-0.2695574991092721,-0.8323401765385311,-0.34685537277695455,0.6669005959082497,-0.3929954403278624,-0.33627961458857597
280,43,2,1,-0.7473881550158643,NA,1.066141497393407,2.02132842396702,2.184031335962452,0.72331492312299706
281,54,2,1,-0.4727361230751994,0.3665120286672027,0.9334973642259988,-0.66678764191743,0.7240034014065624,0.1723643551081471
282,47,1,1,-0.9863322779138106,-0.3903744098555125,0.25665140261952835,-0.3770558437952042,-0.034074237896156344,1.680185123351671
283,40,2,1,0.2769175454782294,1.824894192838415,0.9381292816099103,-0.1787007573432358,-0.2139580104636364,-0.6768151875009287
284,50,1,3,0.12733267958917766,1.6590886373988807,0.576178069305762,1.3986853884412482,0.27765574474564997,0.9327156770905969
285,37,2,1,-0.32832638935691433,-0.29902757091050497,-0.17043276490313997,-1.5676217546205125,-2.202241222408313,-0.6717326009167106
286,41,2,3,2.095741568263866,0.22613977034352045,-0.7571145789995538,1.4814760648839154,0.12400238905919857,0.40368089311076677
287,61,2,3,-0.09529406794808197,-0.5060586879041474,-0.621948969728847,-0.5836546430974388,-1.4504489767658775,-1.1418274915807607
288,43,2,3,-0.587775382135325,0.35573926249289456,1.7758939293032987,0.7130341896614601,1.3929464869474828,-1.2119610967362988
289,47,2,3,0.3751404139033631,0.9275858564505909,-0.21460407431647638,0.6788767687293588,-0.6837376572977486,-0.3428708862685973
29,46,2,1,0.005662147694300853,0.015950035250811196,0.1682313507119407,0.24352259122125156,-0.3773446408564359,-0.7486129185550107
290,51,2,3,-0.08701030061837671,-1.9469532586455172,0.3556608068367945,-0.034708689866587636,-1.0841901779173229,-2.2018068308629064
291,53,2,1,1.101015010870048,1.2461974673219043,0.09207001593582892,-0.48031287435999853,0.9209955244751543,-1.0285271760423347
292,51,1,3,0.4820836782697844,-0.008738067065665047,-1.0404915166032944,0.4375130644836049,2.1008244593043695,0.6815588538312559
293,52,1,1,-0.9617374046753496,0.5067144320492252,-0.34894244808585045,0.17994514893836455,-0.9446291016555962,-1.52841150866435
294,43,1,3,-2.3984736177770563,-0.163627667946682,0.681128404710771,-0.30293023867132696,0.6182116931760671,-1.1692497945840792
295,54,1,3,1.0846064499469037,0.3993877923180082,-0.08979086093890702,-0.33875562062478015,NA,0.45114409067506717
296,39,2,1,NA,0.5191493289396061,0.14996117902792552,0.10257169006870899,-0.010830320925730105,-0.13321036943490555
297,52,2,1,0.43727894266557404,-1.2790345283795486,-0.7288728801230575,-0.6051672209453668,0.648640637979251,-1.8023382913862165
298,50,2,1,-0.6744971935498217,0.3021186953388203,-0.39889246879452867,0.6417178794504548,-0.24683485865081414,-0.05567393705777196
