Sub,mm2_r,mm2_z
348_1,0.398648016444012,0.422040460108024
349_1,0.601483223942293,0.695467949211405
35_1,0.712887490974876,0.893030830096425
350_1,0.571358157060271,0.649536943642967
351_1,0.692509462575656,0.852761640744063
352_1,0.440510903356236,0.472864541879769
353_1,0.762603765056204,1.00240839212016
354_1,0.311147593393904,0.321815512029076
356_1,0.625890959763841,0.734631960544006
357_1,0.451783815012736,0.486939294630783
358_1,0.451436808747683,0.486503383455959
359_1,0.0118262568789681,0.0118268082667216
360_1,0.750202435836117,0.973417945674753
361_1,0.724195911459204,0.916412646479771
362_1,0.623240530521908,0.730286392940378
363_1,0.769316827722169,1.01865177875774
364_1,0.409577554452186,0.43510352080962
365_1,0.577214448137444,0.658275240842322
366_1,0.56227936415959,0.63616013776691
367_1,-0.0685456321494213,-0.0686532897791009
368_1,0.255184420559727,0.260950573031618
369_1,-0.114175934731373,-0.114675989850291
37_1,0.322512141882459,0.334448356851151
370_1,0.714027320305806,0.895352378910054
372_1,0.639505024697927,0.757335821281221
373_1,0.400131690442591,0.423805714363197
374_1,0.321163700993111,0.332944105838633
376_1,0.443330131684949,0.476367972951757
377_1,0.531524788886303,0.592267961528887
378_1,0.201914470149712,0.204727592156026
379_1,0.545258754558961,0.611609044070737
38_1,0.434921121852794,0.465949915295281
380_1,0.555434133065938,0.626205872422416
381_1,0.524612046754233,0.582682023375076
382_1,0.498342891341149,0.547099100742133
383_1,0.111890589657297,0.112361067063026
384_1,0.670615092369244,0.811860078722731
385_1,0.433663492910377,0.464399946674208
386_1,0.491518889250703,0.538061100339097
387_1,0.782097676725191,1.05074975774858
388_1,0.514169085978646,0.568380729778588
39_1,0.470144107168448,0.510255318899292
390_1,0.511326174999457,0.564523781787854
391_1,0.689702538369199,0.847388194288067
392_1,0.585501094266565,0.670792724772584
393_1,0.183978759379326,0.186097745385951
394_1,0.809907041584887,1.12675877868492
395_1,0.0448495423313061,0.0448796500170722
396_1,0.102319865484299,0.102679199725623
397_1,0.578557106042893,0.66029109969622
398_1,0.766795985434526,1.01250466902488
4_1,0.161897199402881,0.1633343490621
40_1,-0.108966702684922,-0.109401082386358
400_1,0.52082918294773,0.577476917279028
401_1,0.482025218171628,0.525619132338008
402_1,0.395576899246049,0.418394352988548
403_1,0.541021750150123,0.605599063269832
405_1,0.390341819146555,0.412203234048684
407_1,0.750138412685078,0.973271521476005
408_1,0.595802818983585,0.68661469632939
409_1,0.615254919583432,0.717333540974142
41_1,0.464541586707274,0.503087167549551
410_1,0.589092930539655,0.676275783964091
411_1,0.529850963527617,0.589937928433253
412_1,0.383376325870535,0.404011746835136
413_1,0.723877767713701,0.91574395501528
414_1,0.517694739666768,0.573185305094215
415_1,0.417364661536732,0.444496527505632
416_1,0.537158412494609,0.6001529761685
