Item_2,Value,FamId,is_repeated
OBJECTS25,4,101,1
OBJECTS29,3,101,1
OBJECTS41,4,101,1
OBJECTS14,NA,101,2
OBJECTS13,3,101,1
OBJECTS6,3,101,2
OBJECTS43,3,101,2
OBJECTS8,4,101,1
OBJECTS47,3,101,1
OBJECTS20,NA,101,2
OBJECTS32,4,101,1
OBJECTS31,NA,101,2
OBJECTS37,3,101,1
OBJECTS34,NA,101,2
OBJECTS24,4,101,1
OBJECTS11,NA,101,2
OBJECTS50,3,101,1
OBJECTS39,4,101,2
OBJECTS37,NA,101,2
OBJECTS17,3,101,1
OBJECTS22,NA,101,2
OBJECTS33,4,101,2
OBJECTS26,NA,101,2
OBJECTS26,4,101,1
OBJECTS36,3,101,2
OBJECTS28,3,101,1
OBJECTS40,NA,101,2
OBJECTS45,4,101,1
OBJECTS1,NA,101,2
OBJECTS7,4,101,1
OBJECTS18,3,101,2
OBJECTS49,NA,101,2
OBJECTS32,NA,101,2
OBJECTS30,3,101,2
OBJECTS21,3,101,2
OBJECTS12,4,101,1
OBJECTS7,NA,101,2
OBJECTS41,NA,101,2
OBJECTS45,NA,101,2
OBJECTS19,NA,101,2
OBJECTS23,3,101,1
OBJECTS10,3,101,1
OBJECTS4,NA,101,2
OBJECTS25,NA,101,2
OBJECTS28,NA,101,2
OBJECTS9,3,101,2
OBJECTS50,NA,101,2
OBJECTS44,4,101,1
OBJECTS44,NA,101,2
OBJECTS19,3,101,1
OBJECTS6,3,101,1
OBJECTS30,3,101,1
OBJECTS17,NA,101,2
OBJECTS48,NA,101,2
OBJECTS38,NA,101,2
OBJECTS10,NA,101,2
OBJECTS49,3,101,1
OBJECTS46,3,101,1
OBJECTS38,3,101,1
OBJECTS22,3,101,1
OBJECTS14,4,101,1
OBJECTS31,3,101,1
OBJECTS16,3,101,1
OBJECTS48,3,101,1
OBJECTS4,NA,102,2
OBJECTS50,4,102,1
OBJECTS14,NA,102,2
OBJECTS49,NA,102,2
OBJECTS34,7,102,1
OBJECTS10,NA,102,2
OBJECTS37,NA,102,2
OBJECTS34,NA,102,2
OBJECTS8,NA,102,2
OBJECTS22,NA,102,2
OBJECTS11,NA,102,2
OBJECTS26,6,102,1
OBJECTS32,5,102,1
OBJECTS17,NA,102,2
OBJECTS19,5,102,1
OBJECTS49,3,102,1
OBJECTS2,4,102,1
OBJECTS25,7,102,1
OBJECTS17,7,102,1
OBJECTS2,NA,102,2
OBJECTS19,NA,102,2
OBJECTS27,7,102,2
OBJECTS11,7,102,1
OBJECTS48,NA,102,2
OBJECTS24,7,102,2
OBJECTS35,7,102,1
OBJECTS20,NA,102,2
OBJECTS33,5,102,1
OBJECTS22,6,102,1
OBJECTS4,5,102,1
OBJECTS47,6,102,2
OBJECTS46,NA,102,2
OBJECTS38,NA,102,2
OBJECTS26,NA,102,2
OBJECTS7,NA,102,2
OBJECTS15,6,102,1
OBJECTS3,4,102,2
OBJECTS35,NA,102,2
OBJECTS1,NA,102,2
OBJECTS40,6,102,1
OBJECTS47,6,102,1
OBJECTS5,6,102,1
OBJECTS9,5,102,1
OBJECTS39,7,102,1
OBJECTS50,NA,102,2
OBJECTS32,NA,102,2
OBJECTS13,4,102,1
OBJECTS39,7,102,2
OBJECTS42,NA,102,2
OBJECTS5,NA,102,2
OBJECTS42,1,102,1
OBJECTS48,2,102,1
OBJECTS43,2,102,1
OBJECTS12,3,102,1
OBJECTS38,3,102,1
OBJECTS20,6,102,1
OBJECTS21,3,102,2
OBJECTS3,5,102,1
OBJECTS41,7,102,1
OBJECTS6,7,102,1
OBJECTS13,NA,102,2
OBJECTS29,4,102,1
OBJECTS15,4,102,2
OBJECTS12,2,102,2
OBJECTS25,NA,102,2
OBJECTS36,4,102,1
OBJECTS16,NA,102,2
OBJECTS45,7,102,1
OBJECTS46,4,102,1
OBJECTS31,5,102,1
OBJECTS31,NA,102,2
OBJECTS14,6,102,1
OBJECTS24,7,102,1
OBJECTS29,NA,102,2
OBJECTS44,6,102,1
OBJECTS7,6,102,1
OBJECTS27,6,102,1
OBJECTS41,NA,102,2
OBJECTS1,4,102,1
OBJECTS45,NA,102,2
OBJECTS18,5,102,2
OBJECTS30,4,102,1
OBJECTS28,NA,102,2
OBJECTS30,3,102,2
OBJECTS8,5,102,1
OBJECTS37,5,102,1
OBJECTS18,6,102,1
OBJECTS36,2,102,2
OBJECTS21,5,102,1
OBJECTS10,6,102,1
OBJECTS16,7,102,1
OBJECTS6,7,102,2
OBJECTS40,NA,102,2
OBJECTS43,2,102,2
OBJECTS9,4,102,2
OBJECTS23,NA,102,2
OBJECTS28,2,102,1
OBJECTS44,NA,102,2
OBJECTS33,5,102,2
OBJECTS23,7,102,1
OBJECTS43,4,103,1
OBJECTS39,5,103,1
OBJECTS7,NA,103,2
OBJECTS33,5,103,1
OBJECTS25,NA,103,2
OBJECTS3,4,103,2
OBJECTS44,NA,103,2
OBJECTS24,5,103,2
OBJECTS23,NA,103,2
OBJECTS42,3,103,1
OBJECTS14,3,103,1
OBJECTS49,NA,103,2
OBJECTS29,NA,103,2
OBJECTS12,3,103,2
OBJECTS38,NA,103,2
OBJECTS13,4,103,1
OBJECTS32,5,103,1
OBJECTS36,4,103,1
OBJECTS16,4,103,1
OBJECTS35,5,103,1
OBJECTS20,4,103,1
OBJECTS26,NA,103,2
OBJECTS34,NA,103,2
OBJECTS13,NA,103,2
OBJECTS17,5,103,1
OBJECTS45,5,103,1
OBJECTS42,NA,103,2
OBJECTS4,4,103,1
OBJECTS32,NA,103,2
OBJECTS47,4,103,2
OBJECTS34,5,103,1
OBJECTS41,4,103,1
OBJECTS3,4,103,1
OBJECTS22,NA,103,2
OBJECTS28,NA,103,2
OBJECTS15,4,103,2
OBJECTS12,3,103,1
OBJECTS50,3,103,1
OBJECTS16,NA,103,2
OBJECTS11,5,103,1
OBJECTS20,NA,103,2
OBJECTS2,NA,103,2
OBJECTS15,4,103,1
OBJECTS5,4,103,1
OBJECTS37,NA,103,2
OBJECTS2,5,103,1
OBJECTS22,4,103,1
OBJECTS28,3,103,1
OBJECTS17,NA,103,2
OBJECTS9,4,103,1
OBJECTS35,NA,103,2
OBJECTS8,NA,103,2
OBJECTS6,5,103,1
OBJECTS26,4,103,1
OBJECTS48,NA,103,2
OBJECTS10,4,103,1
OBJECTS45,NA,103,2
OBJECTS40,5,103,1
OBJECTS27,4,103,1
OBJECTS8,5,103,1
OBJECTS25,4,103,1
OBJECTS6,4,103,2
OBJECTS38,3,103,1
OBJECTS27,4,103,2
OBJECTS7,5,103,1
OBJECTS18,3,103,2
OBJECTS39,5,103,2
OBJECTS21,4,103,2
OBJECTS4,NA,103,2
OBJECTS24,4,103,1
OBJECTS1,4,103,1
OBJECTS1,NA,103,2
OBJECTS46,NA,103,2
OBJECTS46,4,103,1
OBJECTS49,4,103,1
OBJECTS44,5,103,1
OBJECTS48,3,103,1
OBJECTS31,3,103,1
OBJECTS18,4,103,1
OBJECTS50,NA,103,2
OBJECTS10,NA,103,2
OBJECTS37,5,103,1
OBJECTS5,NA,103,2
OBJECTS19,NA,103,2
OBJECTS41,NA,103,2
OBJECTS47,4,103,1
OBJECTS30,4,103,2
OBJECTS14,NA,103,2
OBJECTS36,4,103,2
OBJECTS31,NA,103,2
OBJECTS19,5,103,1
OBJECTS9,4,103,2
OBJECTS33,5,103,2
OBJECTS21,5,103,1
OBJECTS23,4,103,1
OBJECTS43,3,103,2
OBJECTS30,4,103,1
OBJECTS11,NA,103,2
OBJECTS40,NA,103,2
OBJECTS29,3,103,1
OBJECTS41,NA,105,2
OBJECTS24,6,105,2
OBJECTS43,2,105,1
OBJECTS22,3,105,1
OBJECTS40,4,105,1
OBJECTS23,6,105,1
OBJECTS35,6,105,1
OBJECTS45,NA,105,2
OBJECTS4,NA,105,2
OBJECTS8,NA,105,2
OBJECTS17,7,105,1
OBJECTS4,6,105,1
OBJECTS22,NA,105,2
OBJECTS8,3,105,1
OBJECTS25,NA,105,2
OBJECTS45,6,105,1
OBJECTS39,5,105,1
OBJECTS48,2,105,1
OBJECTS1,2,105,1
OBJECTS23,NA,105,2
OBJECTS5,5,105,1
OBJECTS1,NA,105,2
OBJECTS41,6,105,1
OBJECTS17,NA,105,2
OBJECTS2,3,105,1
OBJECTS35,NA,105,2
OBJECTS48,NA,105,2
OBJECTS15,3,105,1
OBJECTS38,NA,105,2
OBJECTS38,2,105,1
OBJECTS40,NA,105,2
OBJECTS28,NA,105,2
OBJECTS37,NA,105,2
OBJECTS12,5,105,2
OBJECTS14,6,105,1
OBJECTS33,6,105,1
OBJECTS39,6,105,2
OBJECTS37,2,105,1
OBJECTS50,NA,105,2
OBJECTS24,6,105,1
OBJECTS14,NA,105,2
OBJECTS3,3,105,1
OBJECTS42,3,105,1
OBJECTS15,2,105,2
OBJECTS36,3,105,1
OBJECTS30,2,105,1
OBJECTS6,3,105,2
OBJECTS5,NA,105,2
OBJECTS20,6,105,1
OBJECTS26,NA,105,2
OBJECTS19,4,105,1
OBJECTS2,NA,105,2
OBJECTS12,5,105,1
OBJECTS47,6,105,2
OBJECTS27,5,105,1
OBJECTS3,3,105,2
OBJECTS44,5,105,1
OBJECTS20,NA,105,2
OBJECTS25,6,105,1
OBJECTS18,5,105,1
OBJECTS21,2,105,2
OBJECTS11,NA,105,2
OBJECTS42,NA,105,2
OBJECTS34,6,105,1
OBJECTS16,3,105,1
OBJECTS9,3,105,1
OBJECTS27,6,105,2
OBJECTS33,6,105,2
OBJECTS30,3,105,2
OBJECTS10,3,105,1
OBJECTS49,2,105,1
OBJECTS47,5,105,1
OBJECTS19,NA,105,2
OBJECTS7,4,105,1
OBJECTS36,3,105,2
OBJECTS13,NA,105,2
OBJECTS46,NA,105,2
OBJECTS31,4,105,1
OBJECTS32,6,105,1
OBJECTS9,2,105,2
OBJECTS26,5,105,1
OBJECTS29,3,105,1
OBJECTS16,NA,105,2
OBJECTS11,3,105,1
OBJECTS6,5,105,1
OBJECTS28,3,105,1
OBJECTS50,3,105,1
OBJECTS7,NA,105,2
OBJECTS21,3,105,1
OBJECTS43,2,105,2
OBJECTS44,NA,105,2
OBJECTS10,NA,105,2
OBJECTS18,5,105,2
OBJECTS29,NA,105,2
OBJECTS34,NA,105,2
OBJECTS13,3,105,1
OBJECTS46,2,105,1
OBJECTS32,NA,105,2
OBJECTS31,NA,105,2
OBJECTS49,NA,105,2
OBJECTS1,NA,106,2
OBJECTS17,3,106,1
OBJECTS39,4,106,1
OBJECTS10,3,106,1
OBJECTS8,NA,106,2
OBJECTS31,4,106,1
OBJECTS39,4,106,2
OBJECTS15,3,106,1
OBJECTS31,NA,106,2
OBJECTS3,4,106,1
OBJECTS50,NA,106,2
OBJECTS2,1,106,1
OBJECTS12,3,106,2
OBJECTS1,1,106,1
OBJECTS37,NA,106,2
OBJECTS8,5,106,1
OBJECTS38,4,106,1
OBJECTS42,2,106,1
OBJECTS45,NA,106,2
OBJECTS20,5,106,1
OBJECTS24,6,106,1
OBJECTS35,4,106,1
OBJECTS27,5,106,1
OBJECTS40,4,106,1
OBJECTS5,NA,106,2
OBJECTS46,NA,106,2
OBJECTS44,3,106,1
OBJECTS7,NA,106,2
OBJECTS5,5,106,1
OBJECTS18,5,106,2
OBJECTS47,2,106,1
OBJECTS36,2,106,2
OBJECTS11,6,106,1
OBJECTS23,4,106,1
OBJECTS13,3,106,1
OBJECTS14,5,106,1
OBJECTS45,3,106,1
OBJECTS11,NA,106,2
OBJECTS26,NA,106,2
OBJECTS16,NA,106,2
OBJECTS46,1,106,1
OBJECTS22,NA,106,2
OBJECTS47,3,106,2
OBJECTS43,2,106,1
OBJECTS49,2,106,1
OBJECTS37,5,106,1
OBJECTS6,5,106,2
OBJECTS19,NA,106,2
OBJECTS35,NA,106,2
OBJECTS50,2,106,1
OBJECTS25,6,106,1
OBJECTS4,NA,106,2
OBJECTS34,3,106,1
OBJECTS24,4,106,2
OBJECTS22,4,106,1
OBJECTS18,4,106,1
OBJECTS19,3,106,1
OBJECTS4,3,106,1
OBJECTS48,2,106,1
OBJECTS16,2,106,1
OBJECTS25,NA,106,2
OBJECTS9,3,106,1
OBJECTS33,3,106,1
OBJECTS28,3,106,1
OBJECTS32,NA,106,2
OBJECTS21,3,106,2
OBJECTS28,NA,106,2
OBJECTS49,NA,106,2
OBJECTS12,4,106,1
OBJECTS3,4,106,2
OBJECTS6,6,106,1
OBJECTS41,5,106,1
OBJECTS7,6,106,1
OBJECTS29,6,106,1
OBJECTS29,NA,106,2
OBJECTS26,5,106,1
OBJECTS36,2,106,1
OBJECTS10,NA,106,2
OBJECTS43,2,106,2
OBJECTS48,NA,106,2
OBJECTS14,NA,106,2
OBJECTS41,NA,106,2
OBJECTS15,3,106,2
OBJECTS32,4,106,1
OBJECTS34,NA,106,2
OBJECTS30,4,106,1
OBJECTS17,NA,106,2
OBJECTS27,3,106,2
OBJECTS40,NA,106,2
OBJECTS20,NA,106,2
OBJECTS38,NA,106,2
OBJECTS30,2,106,2
OBJECTS21,3,106,1
OBJECTS44,NA,106,2
OBJECTS33,2,106,2
OBJECTS23,NA,106,2
OBJECTS9,2,106,2
OBJECTS2,NA,106,2
OBJECTS42,NA,106,2
OBJECTS13,NA,106,2
OBJECTS42,6,107,1
OBJECTS39,5,107,2
OBJECTS35,7,107,1
OBJECTS32,5,107,1
OBJECTS48,NA,107,2
OBJECTS15,4,107,1
OBJECTS32,NA,107,2
OBJECTS17,NA,107,2
OBJECTS46,NA,107,2
OBJECTS25,NA,107,2
OBJECTS39,3,107,1
OBJECTS45,NA,107,2
OBJECTS5,4,107,1
OBJECTS35,NA,107,2
OBJECTS41,7,107,1
OBJECTS21,4,107,2
OBJECTS49,NA,107,2
OBJECTS29,4,107,1
OBJECTS19,7,107,1
OBJECTS36,6,107,2
OBJECTS31,4,107,1
OBJECTS2,NA,107,2
OBJECTS9,4,107,1
OBJECTS18,6,107,2
OBJECTS26,5,107,1
OBJECTS27,2,107,1
OBJECTS20,NA,107,2
OBJECTS28,NA,107,2
OBJECTS3,3,107,1
OBJECTS22,NA,107,2
OBJECTS47,5,107,1
OBJECTS26,NA,107,2
OBJECTS11,4,107,1
OBJECTS37,NA,107,2
OBJECTS40,NA,107,2
OBJECTS1,NA,107,2
OBJECTS4,NA,107,2
OBJECTS33,6,107,1
OBJECTS38,2,107,1
OBJECTS31,NA,107,2
OBJECTS14,6,107,1
OBJECTS8,4,107,1
OBJECTS6,7,107,2
OBJECTS2,2,107,1
OBJECTS16,3,107,1
OBJECTS46,3,107,1
OBJECTS44,NA,107,2
OBJECTS44,4,107,1
OBJECTS3,5,107,2
OBJECTS24,4,107,2
OBJECTS47,5,107,2
OBJECTS15,4,107,2
OBJECTS28,6,107,1
OBJECTS42,NA,107,2
OBJECTS38,NA,107,2
OBJECTS36,7,107,1
OBJECTS50,NA,107,2
OBJECTS19,NA,107,2
OBJECTS12,6,107,1
OBJECTS30,4,107,1
OBJECTS41,NA,107,2
OBJECTS30,3,107,2
OBJECTS6,6,107,1
OBJECTS48,6,107,1
OBJECTS5,NA,107,2
OBJECTS12,6,107,2
OBJECTS1,2,107,1
OBJECTS14,NA,107,2
OBJECTS24,5,107,1
OBJECTS13,5,107,1
OBJECTS20,7,107,1
OBJECTS50,3,107,1
OBJECTS17,6,107,1
OBJECTS7,4,107,1
OBJECTS25,6,107,1
OBJECTS13,NA,107,2
OBJECTS43,3,107,1
OBJECTS4,4,107,1
OBJECTS18,6,107,1
OBJECTS43,4,107,2
OBJECTS27,3,107,2
OBJECTS23,5,107,1
OBJECTS37,4,107,1
OBJECTS10,NA,107,2
OBJECTS34,4,107,1
OBJECTS33,5,107,2
OBJECTS45,6,107,1
OBJECTS7,NA,107,2
OBJECTS34,NA,107,2
OBJECTS9,3,107,2
OBJECTS11,NA,107,2
OBJECTS16,NA,107,2
OBJECTS40,5,107,1
OBJECTS49,3,107,1
OBJECTS22,4,107,1
OBJECTS29,NA,107,2
OBJECTS23,NA,107,2
OBJECTS21,4,107,1
OBJECTS10,2,107,1
OBJECTS8,NA,107,2
OBJECTS34,6,108,1
OBJECTS36,4,108,2
OBJECTS17,6,108,1
OBJECTS39,6,108,2
OBJECTS50,6,108,1
OBJECTS32,6,108,1
OBJECTS27,6,108,1
OBJECTS2,6,108,1
OBJECTS15,4,108,1
OBJECTS19,5,108,1
OBJECTS44,6,108,1
OBJECTS20,6,108,1
OBJECTS13,6,108,1
OBJECTS26,NA,108,2
OBJECTS41,NA,108,2
OBJECTS18,6,108,2
OBJECTS3,6,108,1
OBJECTS24,6,108,2
OBJECTS6,6,108,1
OBJECTS6,6,108,2
OBJECTS39,6,108,1
OBJECTS20,NA,108,2
OBJECTS7,6,108,1
OBJECTS24,6,108,1
OBJECTS14,6,108,1
OBJECTS14,NA,108,2
OBJECTS26,6,108,1
OBJECTS33,6,108,1
OBJECTS27,6,108,2
OBJECTS8,6,108,1
OBJECTS28,4,108,1
OBJECTS29,4,108,1
OBJECTS37,NA,108,2
OBJECTS22,NA,108,2
OBJECTS30,4,108,2
OBJECTS11,NA,108,2
OBJECTS1,3,108,1
OBJECTS12,4,108,1
OBJECTS28,NA,108,2
OBJECTS21,4,108,2
OBJECTS47,6,108,2
OBJECTS22,4,108,1
OBJECTS36,4,108,1
OBJECTS8,NA,108,2
OBJECTS17,NA,108,2
OBJECTS4,5,108,1
OBJECTS23,5,108,1
OBJECTS44,NA,108,2
OBJECTS48,NA,108,2
OBJECTS35,NA,108,2
OBJECTS12,4,108,2
OBJECTS9,5,108,1
OBJECTS40,6,108,1
OBJECTS13,NA,108,2
OBJECTS32,NA,108,2
OBJECTS3,6,108,2
OBJECTS15,4,108,2
OBJECTS47,6,108,1
OBJECTS50,NA,108,2
OBJECTS30,5,108,1
OBJECTS42,NA,108,2
OBJECTS19,NA,108,2
OBJECTS16,NA,108,2
OBJECTS42,4,108,1
OBJECTS41,6,108,1
OBJECTS37,6,108,1
OBJECTS2,NA,108,2
OBJECTS31,4,108,1
OBJECTS40,NA,108,2
OBJECTS11,6,108,1
OBJECTS29,NA,108,2
OBJECTS43,4,108,2
OBJECTS7,NA,108,2
