category,FamId,Sex,Age,Zygosity,avgP_1,avgP_2,varP_1,varP_2,mm2_r_1,mm2_r_2,mm2_z_1,mm2_z_2
FA_TOT,243,2,61,1,3.6325,3.4975000000000005,0.9308479899497499,0.694717336683417,0.648434799184774,0.752271823217638,0.772593161502905,0.978168163005577
SC,243,2,61,1,4.56,4.66,2.7616326530612243,3.2902040816326514,0.845911976233372,0.915730210157042,1.24160235419475,1.56191535189683
AO,244,2,63,3,3.95,NA,2.4107142857142865,NA,0.578421870769156,NA,0.660087845329952,NA
FA_TOT,244,2,63,3,3.722500000000001,3.9749999999999996,2.9314007537688447,1.396356783919599,0.76010700655354,0.657365465337312,0.996468461042659,0.788160084518911
SC,244,2,63,3,4.36,4.89,4.337142857142857,2.1050000000000004,0.691596528506517,0.8521918025458,0.851009577655603,1.26410475240141
FA_TOT,245,2,49,1,2.7550000000000003,4.037499999999999,0.18590452261306625,1.2360238693467342,0.219615550406582,0.777552537957151,0.223252141548942,1.03915088519284
SC,245,2,49,1,2.56,4.98,0.2514285714285713,2.5404081632653077,0.657750473986162,0.841363696236389,0.788838373457401,1.22582376546857
AO,245,2,49,1,NA,4.42,NA,1.9322448979591833,NA,0.776856992432459,NA,1.0373942462442
AO,246,1,48,1,3.64,3.6900000000000004,0.5412244897959185,2.784591836734694,0.205046225392795,0.0153804025120217,0.207994619347566,0.0153816154636907
FA_TOT,246,1,48,1,3.9649999999999994,4.092499999999999,1.4711306532663304,1.8946670854271361,0.815842192854748,0.796637187343655,1.1442558098048,1.08934016452307
SC,246,1,48,1,3.5599999999999996,3.82,1.7106122448979593,2.4159183673469373,0.796227146030517,0.629753136740598,1.08821890080193,0.741006925659852
AO,247,2,44,1,4.36,4.22,2.326938775510204,2.8281632653061237,0.283899027901149,0.779210565623396,0.291917831474556,1.04335779037414
FA_TOT,247,2,44,1,4.489999999999998,3.2425000000000006,1.8114572864321632,1.0501947236180889,0.824712486877047,0.727523860792139,1.17137507712516,0.923446660071163
SC,247,2,44,1,3.87,4.33,4.0694897959183685,3.9756122448979605,0.901732592907193,0.882063380930434,1.48141411707694,1.38498832168982
AO,248,1,55,1,4.27,4.7,1.9409183673469383,1.1938775510204092,0.629851594882638,0.588381037741814,0.741170111719297,0.675186244349613
FA_TOT,248,1,55,1,3.8624999999999994,4.3475,1.836526381909547,1.0130590452261319,0.821188655209643,0.698587180049005,1.16045668190504,0.864535646995827
SC,248,1,55,1,3.86,4.33,2.357551020408162,3.098061224489796,0.875350672822782,0.830722717310081,1.35552326708185,1.19046399949273
AO,249,2,40,3,2.92,3.89,1.3302040816326532,0.7376530612244894,0.587175030394172,0.506754357892402,0.673343651912068,0.558352937399928
FA_TOT,249,2,40,3,3.8050000000000006,3.880000000000001,1.1678140703517577,0.9377889447236187,0.806165811909935,0.756714222200614,1.1159792242097,0.988481815644403
SC,249,2,40,3,3.09,2.27,2.0376530612244905,1.8490816326530617,0.824278206193342,0.770170327805861,1.17001882847475,1.02074628621905
AO,25,2,60,3,4.92,3.87,2.8506122448979605,1.528673469387755,0.496708298523439,0.423490436900439,0.544926791322454,0.451937630450708
FA_TOT,25,2,60,3,3.6550000000000002,2.5499999999999994,3.196959798994981,1.678391959798995,0.848227847422989,0.83067887485459,1.24980106931901,1.19032254309783
SC,25,2,60,3,4.48,3.77,5.581224489795917,5.971530612244897,0.943112958576761,0.907716797866116,1.76548950583148,1.51440013965147
AO,250,1,54,3,4.11,NA,1.1356122448979589,NA,0.541330474707883,NA,0.606035652381904,NA
FA_TOT,250,1,54,3,4.619999999999999,NA,0.550854271356784,NA,0.436713270514802,NA,0.468162272837334,NA
SC,250,1,54,3,3.91,3.8600000000000003,2.0274489795918376,4.449387755102039,0.821899307926355,0.671908409511935,1.16264286777435,0.814214102223597
AO,251,2,55,1,4.62,4.92,0.5363265306122444,1.442448979591837,0.588519680853549,0.702827582083593,0.675398325673831,0.872866464917124
FA_TOT,251,2,55,1,4.5075,4.8875,1.717280150753769,0.649340452261307,0.697896987591651,0.650268833523189,0.863188819110337,0.775764359732424
SC,251,2,55,1,3.92,4.88,0.9322448979591841,4.322040816326532,0.801829886287899,0.908581493906613,1.10371610449816,1.51933382007018
AO,252,1,52,1,3.51,3.54,1.7601020408163268,3.3351020408163268,0.549842844107705,0.557136277107478,0.618156028381258,0.628670796995126
FA_TOT,252,1,52,1,3.185,3.6875,1.525904522613063,2.5965766331658293,0.756276851950917,0.622857504436383,0.987459240186233,0.72966033883608
SC,252,1,52,1,4.53,3.98,1.7694897959183675,4.060816326530614,0.748283934882492,0.82796940253808,0.969044125306582,1.18164433022168
AO,253,2,44,1,3.03,3.32,2.3715306122448987,0.7220408163265306,0.629831512367466,0.554648553967548,0.741136823922322,0.625070525964474
FA_TOT,253,2,44,1,4.270000000000002,3.7425,1.6352763819095466,0.3843655778894465,0.758237279236327,0.657997169900349,0.992055143907177,0.789273308292191
SC,253,2,44,1,3.6399999999999997,3.74,4.5106122448979615,1.4310204081632654,0.911036576963542,0.858873011468884,1.53358788806964,1.28903278116101
AO,254,1,54,3,4.41,3.46,1.0478571428571435,2.1922448979591853,0.416370448633143,0.252703288691917,0.443293202299893,0.258298407984186
FA_TOT,254,1,54,3,4.085,3.57,0.932437185929649,3.1684422110552757,0.742933215604574,0.863788185450433,0.95699440820665,1.3080776101486
SC,254,1,54,3,3.85,4.17,1.961734693877551,3.8327551020408155,0.801935859546452,0.928889153646989,1.10401296178854,1.65022983614386
AO,255,2,46,1,2.96,2.7199999999999998,2.3657142857142857,1.9710204081632658,0.477652583341699,0.44500967699176,0.519938549794271,0.478460309915492
FA_TOT,255,2,46,1,3.3424999999999994,3.857499999999999,1.7074811557788967,1.430596733668342,0.776098382205949,0.739155732683131,1.03548378415246,0.948615755530314
SC,255,2,46,1,3.27,3.0300000000000002,3.114387755102043,3.5960204081632656,0.726355857828354,0.770560573600145,0.920969757091208,1.02170621313379
AO,256,2,43,1,2.2800000000000002,2.12,1.9710204081632658,1.9444897959183676,0.556938733848851,0.649685121662203,0.628384381711373,0.774753655447249
FA_TOT,256,2,43,1,3.1624999999999996,3.185,1.117933417085426,1.1012814070351735,0.795465085295296,0.803587128293591,1.08614033742129,1.10865693892699
SC,256,2,43,1,2.7800000000000002,2.7800000000000002,2.2669387755102046,2.3893877551020415,0.875444295971884,0.899148685269974,1.35592391521605,1.46775685177796
AO,257,1,67,1,5.39,6.11,1.2172448979591837,0.6356122448979589,0.616137863764777,0.795260372799405,0.718755539637034,1.08558314212021
SC,257,1,67,1,3.84,5.62,3.331020408163266,2.7710204081632654,0.908187316034222,0.775776195771536,1.51707928178392,1.03467411031813
FA_TOT,257,1,67,1,NA,4.902499999999999,NA,1.4942148241206048,NA,0.623312513348791,NA,0.730404103033917
FA_TOT,258,2,55,1,4.837500000000001,3.3425000000000002,1.3792399497487422,1.4863756281407055,0.619665258986766,0.596429476644102,0.724461507129556,0.687586792970452
SC,258,2,55,1,4.38,4.65,4.179183673469389,6.298469387755101,0.720136089628727,0.87579396764081,0.907927618963378,1.35742278007195
AO,258,2,55,1,NA,2.77,NA,2.5021428571428577,NA,0.61201318313431,NA,0.7121338696302
AO,259,2,51,1,4.01,4.39,2.3825510204081635,1.0641836734693881,0.332267534432897,0.703606893436898,0.345375044970947,0.874408174246474
FA_TOT,259,2,51,1,3.4550000000000005,4.447500000000001,2.4929396984924637,1.4180841708542706,0.818919228454752,0.864389561885848,1.15352729490396,1.31045130802549
SC,259,2,51,1,3.7199999999999998,3.99,3.246530612244897,3.168265306122449,0.889894188266865,0.919896324192504,1.4214171465783,1.5883523612476
AO,26,1,54,1,3.6100000000000003,3.07,1.972346938775511,1.0409183673469384,0.677126974269592,0.652499414401112,0.823789168671863,0.779638933587102
FA_TOT,26,1,54,1,4.0775,3.3574999999999995,0.9248680904522599,0.5612500000000008,0.711164397479018,0.696538095976192,0.889535837558302,0.860544479571598
SC,26,1,54,1,3.99,3.76,2.4743877551020415,1.1453061224489793,0.802244081054094,0.726695206953056,1.1048771707115,0.921688472557814
AO,260,1,61,3,4.58,4.69,2.309795918367347,1.8560204081632645,0.764786728517078,0.201283864218758,1.00764624377976,0.204070271214517
FA_TOT,260,1,61,3,4.57,4.357499999999999,1.645829145728645,1.7396419597989963,0.677523876970901,0.669796710906676,0.824522503016197,0.810374337828066
SC,260,1,61,3,4.3,4.09,3.3775510204081645,3.058061224489798,0.897115197530787,0.8626418543317,1.45723987727735,1.30357969702444
AO,261,2,39,1,3.77,3.7800000000000002,2.155204081632653,1.6853061224489798,0.366060988390614,0.503405126847396,0.383866966477302,0.553856674891311
FA_TOT,261,2,39,1,3.9375,2.7625000000000006,2.288787688442211,1.8490891959799012,0.793345655770311,0.80223605932217,1.08039533640657,1.1048546637326
SC,261,2,39,1,4.74,3.4400000000000004,3.68612244897959,3.669795918367347,0.806126214794313,0.870477301241903,1.11586613114857,1.33504638641039
AO,262,1,52,3,4.89,1.68,0.9315306122448972,0.7424489795918365,-0.0150404688568346,-0.505465966806053,-0.0150416031408752,-0.556620884809147
FA_TOT,262,1,52,3,4.592499999999999,1.5625,1.0504459798994972,0.42446608040201006,0.662483387934833,0.41572823204476,0.797226525112667,0.442516549319974
SC,262,1,52,3,4.58,1.99,0.8200000000000002,0.6784693877551018,0.41002817419573,-0.505657794475486,0.43564509099312,NA
AO,263,1,53,3,3.43,4.49,1.2654081632653056,1.5254081632653063,0.476205486534239,0.551172278232308,0.518065378226941,0.620063555823806
FA_TOT,263,1,53,3,2.8274999999999997,4.364999999999998,0.9160741206030119,1.2580653266331674,0.75078715810762,0.813948728758688,0.974756726179863,1.13861953926103
SC,263,1,53,3,3.26,4.21,2.369795918367347,2.2254081632653056,0.866938716286413,0.687469675112696,1.32062275820347,0.84314197408692
AO,264,2,57,1,3.74,4.59,1.1453061224489796,3.7927551020408163,0.649247013158708,0.360656059541842,0.773995936270203,0.37763985079188
FA_TOT,264,2,57,1,2.6525,2.5925000000000002,1.3346670854271383,0.9424057788944712,0.835783342715249,0.57105556720029,1.2070199610956,0.649087812478515
SC,264,2,57,1,3.32,5.22,6.630204081632653,3.8383673469387745,0.893326001870827,0.753396171095364,1.43815645678179,0.980763369028361
FA_TOT,265,1,59,1,4.349999999999999,4.067499999999999,1.9849246231155782,1.9263253768844226,0.828939311774639,0.7741031501551,1.18473653565068,1.03048591411679
SC,265,1,59,1,4.85,4.34,1.4821428571428574,2.167755102040816,0.705923770012342,0.795261370036016,0.879011512094076,1.08558585524518
AO,265,1,59,1,NA,4.73,NA,1.2164285714285707,NA,0.276981408266982,NA,0.284409680238866
AO,266,1,43,1,3,4.25,0.9591836734693877,0.9617346938775511,0.577095243299042,0.524734951244935,0.658096494076336,0.58285161284135
FA_TOT,266,1,43,1,3.7375,4.2025,0.7913002512562812,1.7515012562814076,-0.0685274057429733,0.752561924214839,-0.0686349773545349,0.978836800607941
SC,266,1,43,1,4.58,4.52,1.7179591836734693,2.244489795918367,0.656174441235814,0.881677262816159,0.78606561808364,1.38325143364232
AO,267,2,40,3,4,3.16,2.36734693877551,2.504489795918368,0.666389822585199,0.431133940216803,0.804220802322336,0.461288681802478
FA_TOT,267,2,40,3,2.75,2.9875000000000007,2.6834170854271355,2.0563756281407053,0.798491332553763,0.773898594006806,1.09443552438847,1.02997570058633
SC,267,2,40,3,4.88,3.18,5.464897959183673,4.426122448979591,0.869858466592409,0.658508889460581,1.33249772195937,0.790176285136016
AO,268,1,43,1,3.73,3.2700000000000005,2.522551020408164,3.226632653061225,0.672221130787873,0.788443674516544,0.814784419181893,1.06730489384409
FA_TOT,268,1,43,1,3.6725000000000003,3.4249999999999994,1.8808982412060296,1.9616834170854278,0.690559860068875,0.594129157572136,0.849025183365725,0.684023948255704
SC,268,1,43,1,3.8,3.8600000000000003,2.6326530612244894,2.755510204081632,0.561108973682864,0.684915262868146,0.634450288808425,0.838314471502654
AO,269,2,62,1,3.2800000000000002,3.8600000000000003,2.21591836734694,2.3065306122448974,0.49795378469436,0.383459268287911,0.546581567223145,0.40410898401303
FA_TOT,269,2,62,1,4.8275,4.142500000000001,3.3532600502512593,2.508486180904523,0.78073757616009,0.86544865240438,1.04725681563261,1.31465548737054
SC,269,2,62,1,3.6,3.82,5.918367346938775,3.0077551020408158,0.890721120292946,0.866283517424642,1.42540521811253,1.31799127583016
AO,27,1,66,1,3.74,3.98,0.7881632653061226,1.3261224489795913,0.475336504804269,-0.0225939142531552,0.516942143024269,-0.0225977600489707
FA_TOT,27,1,66,1,3.5299999999999994,4.11,0.7302512562814089,0.3521608040200997,0.635394664481076,0.640314025037751,0.750411971585847,0.758705811079662
SC,27,1,66,1,3.62,3.7,4.454693877551019,7.397959183673471,0.926237605332148,0.942580543937142,1.63123745380583,1.7606946718753
FA_TOT,270,1,47,1,2.8699999999999997,3.287499999999999,0.5031155778894477,1.4583856783919626,0.562834402266491,0.632952578089401,0.636972155332783,0.746326999038611
SC,270,1,47,1,2.09,NA,0.7417346938775505,NA,0.807934602803139,NA,1.12105222242421,NA
AO,270,1,47,1,NA,3.6100000000000003,NA,1.2070408163265305,NA,-0.0342081538605838,NA,-0.0342215066724525
AO,271,2,53,1,4.06,4.46,2.5983673469387756,0.43714285714285733,0.481305138472809,0.414612983340099,0.52468152680619,0.44116903361337
FA_TOT,271,2,53,1,4.452499999999999,5,1.549239949748742,1.5226130653266332,0.604458383349923,0.550300291562593,0.70014275783668,0.618811941106725
SC,271,2,53,1,5.31,5.62,1.8254081632653054,0.5159183673469386,0.739786955049303,0.471464197379516,0.95000862297062,0.511951344911438
AO,272,1,38,1,2.67,2.74,2.3837755102040807,2.7779591836734703,0.387023103214901,0.303230556785331,0.408293915343265,0.313073466480104
FA_TOT,272,1,38,1,3.949999999999999,3.904999999999999,1.86180904522613,1.3728391959799022,0.773732927096815,0.76754857123557,1.02956278151696,1.01433379146006
SC,272,1,38,1,3.85,3.16,4.288265306122449,3.6269387755102027,0.813122518733928,0.761343473949077,1.13617628231873,0.999403372766488
AO,273,1,59,1,5.05,4.39,1.0535714285714288,1.0233673469387756,0.618954032468313,0.519497410000415,0.723307771595078,0.575651144617064
FA_TOT,273,1,59,1,4.81,4.729999999999999,1.3456281407035187,1.4895477386934697,0.731121240897247,0.771881720767066,0.931132012667164,1.02496655846419
SC,273,1,59,1,3.95,4.52,2.8392857142857135,3.3057142857142856,0.84203090998711,0.881700308930851,1.22811230814104,1.38335495358249
AO,274,2,45,1,4.22,2.6,0.8281632653061232,0.8163265306122444,0.60446816394848,0.518860300923799,0.700158169476064,0.574778933983371
FA_TOT,274,2,45,1,4.135000000000001,3.5125,1.192738693467338,1.1769786432160785,0.807255687921205,0.485877613176285,1.11910013823297,0.530649759102228
SC,274,2,45,1,3.94,3.17,1.547346938775511,1.240918367346938,0.8591320449416,0.7850139970152,1.29002102632016,1.05830430601798
AO,275,2,42,1,4.08,3.4899999999999998,3.7281632653061236,3.1988775510204075,0.713175003002221,0.64022878263684,0.893615695796876,0.758561345295702
FA_TOT,275,2,42,1,4.442500000000001,5.099999999999999,2.058234924623116,1.241206030150753,0.755399244265437,0.781042774792011,0.985412143357265,1.04803895411804
SC,275,2,42,1,3.9400000000000004,3.7,5.710612244897958,5.857142857142855,0.94222616208771,0.910270336250863,1.75752702923575,1.52909931719459
AO,276,1,37,3,3.56,3.6399999999999997,0.9759183673469386,2.112653061224489,0.692595247930202,0.25613614317095,0.852926494888971,0.261968852721288
FA_TOT,276,1,37,3,3.7525,3.1100000000000003,0.9824057788944747,2.0431155778894476,0.757651685547808,0.734959493768744,0.99067896013717,0.939428338784652
SC,276,1,37,3,4.32,4.24,2.385306122448981,3.869795918367346,0.861725311819161,0.81027601505601,1.30000836147549,1.12783215100393
AO,277,1,48,3,4.32,4.23,1.262857142857144,0.48173469387755147,0.572652403996027,0.63991812786766,0.651460588959455,0.758035084678396
FA_TOT,277,1,48,3,5.215,3.7649999999999997,1.2022864321608058,0.9419849246231173,0.803777417055172,0.763194638161458,1.10919433391999,1.00382201616554
SC,277,1,48,3,4.56,4.62,1.8126530612244895,1.9138775510204076,0.897183344625635,0.856420066656864,1.45758912894149,1.27975665492801
AO,278,2,42,1,3.77,3.13,1.287857142857143,3.273571428571429,0.704682662495824,0.568290821516104,0.876541876085539,0.644994746513691
FA_TOT,278,2,42,1,3.3475000000000006,2.7925,1.4829082914572853,2.3800942211055287,0.834531573761492,0.598134247912502,1.2028820280724,0.690237024970574
SC,278,2,42,1,3.6199999999999997,3.21,2.495510204081633,6.1845918367346915,0.828559024613664,0.756103096624324,1.18352223844576,0.987053437339369
AO,279,1,64,1,3.48,4.97,2.6424489795918378,0.39193877551020434,0.601974655341346,0.334117935537133,0.696238311781737,0.347456527771633
FA_TOT,279,1,64,1,3.1175,4.677499999999998,1.9974309045226104,0.6530087939698489,0.619482742433094,0.732857766668148,0.724165275600607,0.934872993601698
SC,279,1,64,1,3.04,5.2,2.28408163265306,3.2346938775510203,0.825277496092175,0.866927650681837,1.17314414184144,1.32057821549666
AO,28,2,63,1,3.35,4.99,0.42091836734693855,1.1886734693877559,0.455966267406348,0.322992108245811,0.492206903560196,0.334984134629756
FA_TOT,28,2,63,1,3.4625000000000004,4,1.00235552763819,2.2939698492462313,0.730997520268987,0.809741813114711,0.930866262371231,1.12627872066632
SC,28,2,63,1,3.41,4.12,1.6192857142857142,2.250612244897959,0.829364394793242,0.834275604907822,1.18609677059444,1.2020393893897
AO,280,2,43,1,4.93,NA,0.8878571428571423,NA,0.375886232603726,NA,0.395260331992386,NA
FA_TOT,280,2,43,1,4.0875,4.4575000000000005,1.2247173366834165,2.195420854271354,0.828052939359646,0.87778488167647,1.18191003469725,1.36603267487777
SC,280,2,43,1,4.73,3.91,3.257244897959183,2.7315306122448995,0.952900506696911,0.896048642862947,1.86240437133956,1.451802134057
AO,281,2,54,1,3.2800000000000002,3.8,1.6648979591836737,0.5408163265306122,0.423451424525861,0.595630847468177,0.451890093362856,0.686348124017647
FA_TOT,281,2,54,1,4.7575,4.3149999999999995,2.1607474874371855,0.9279145728643193,0.823652836348937,0.696050923317123,1.16807112432587,0.859598832489367
SC,281,2,54,1,3.7199999999999998,3.61,3.113877551020406,2.778469387755102,0.901175811775098,0.867621760937502,1.4784427135846,1.32337892119368
AO,282,1,47,1,3.25,3.88,1.3596938775510203,0.8424489795918365,0.24414213199623,0.393272069494402,0.249174083785294,0.415664897983791
FA_TOT,282,1,47,1,3.612500000000001,3.8875000000000006,1.877983668341706,1.3126570351758788,0.762395053430262,0.706296985183767,1.00190979129629,0.879755846277429
SC,282,1,47,1,3.79,3.6399999999999997,2.164183673469388,4.888163265306122,0.82275050820907,0.928464679579324,1.16527180464041,1.64714407144316
AO,283,2,40,1,4.25,3.48,1.0127551020408163,3.264897959183673,0.595986042234804,0.807343407336295,0.686898803108247,1.11935201195496
FA_TOT,283,2,40,1,4.407500000000001,3.7475,1.5228077889447222,1.1205967336683418,0.819086476773028,0.734649340200134,1.15403528667512,0.938754183380917
SC,283,2,40,1,3.85,3.8600000000000003,3.9515306122448983,2.7657142857142847,0.827806077725105,0.782201687929412,1.1811251825957,1.05101766085959
AO,284,1,50,3,3.8,4.04,2.3163265306122454,1.9677551020408162,0.504119156383093,0.754247522058408,0.554813532234731,0.982735219719171
FA_TOT,284,1,50,3,3.525000000000001,3.84,2.2606783919597997,1.660201005025126,0.788215088692117,0.841195497876603,1.06670102692093,1.22524823370722
SC,284,1,50,3,4.12,4.07,4.097551020408164,2.9082653061224506,0.851094663284887,0.894549204450623,1.26011083649143,1.44424587557965
AO,285,2,37,1,4.39,4.17,5.094795918367345,1.8429591836734671,0.480239315291565,0.48651190298432,0.523295284640561,0.531480400400656
FA_TOT,285,2,37,1,5.4425,5.102500000000001,1.8371293969849223,0.7972298994974876,0.733909582859207,0.583547740904975,0.937148923607007,0.667825591742822
SC,285,2,37,1,4.66,4.85,4.535102040816326,3.369897959183673,0.547646211036015,0.779946336278744,0.615012944786174,1.04523352603035
AO,286,2,41,3,4.92,5.19,2.4016326530612253,1.4478571428571425,0.831565776128685,0.585562396645668,1.19319059228832,0.67088600962228
FA_TOT,286,2,41,3,3.175,4,1.1702261306532664,2.0854271356783918,0.67957557499306,0.851019333472225,0.828324980701514,1.25983760735959
SC,286,2,41,3,3.9699999999999998,4.46,2.8613265306122453,4.182040816326531,0.856092480859613,0.875729368445557,1.27852893754337,1.3571455796746
AO,287,2,61,3,3.38,4.19,1.4955102040816333,1.3764285714285716,0.496420387980395,0.405146359716679,0.544544655094633,0.429790677194753
FA_TOT,287,2,61,3,2.7175,3.95,1.7602449748743696,1.0929648241206031,0.704261776094163,0.707962931304609,0.875706317862315,0.883087964665839
SC,287,2,61,3,4.28,4.14,1.5016326530612254,3.969795918367346,0.708438348491656,0.749053068698215,0.884041752426559,0.970794164583102
AO,288,2,43,3,3.33,2.8600000000000003,3.2715306122448986,4.673877551020406,0.413520791120161,0.606545134623872,0.439850834002104,0.703437456164111
FA_TOT,288,2,43,3,2.8099999999999996,2.785000000000002,2.9184924623115607,2.6344472361808986,0.866465884456155,0.805417260105409,1.31872251401642,1.11384477128346
SC,288,2,43,3,4.0600000000000005,2.6199999999999997,7.0167346938775506,4.11795918367347,0.927477209326346,0.720076026307821,1.64003320741564,0.907802863200001
AO,289,2,47,3,5.04,4.83,3.253469387755102,2.679693877551019,0.605349946365052,0.694130765515794,0.701548807428412,0.855883696620511
FA_TOT,289,2,47,3,4.184999999999999,4.37,3.199271356783918,1.0433165829145714,0.734899450087352,0.804601110019085,0.939297774604654,1.11152589791287
SC,289,2,47,3,4.8100000000000005,4.49,4.294795918367347,4.504999999999999,0.787912186954342,0.821599032047283,1.06590172034827,1.16171816874963
AO,29,2,46,1,3.0300000000000002,3.3099999999999996,3.0858163265306136,2.6927551020408167,0.537160589046638,0.539202229861097,0.600156035445249,0.603030129181517
FA_TOT,29,2,46,1,3.0649999999999995,4.099999999999999,1.6163567839196005,0.7110552763819098,0.76659915177952,0.772517062009677,1.01202712006493,1.02654032329183
SC,29,2,46,1,3.37,2.42,4.467448979591837,3.88122448979592,0.817629293557134,0.779957189446571,1.14962344045516,1.045261235639
AO,290,2,51,3,2.95,2.3600000000000003,0.9107142857142858,2.6228571428571414,0.511774182408419,0.0454929306487099,0.565130577769358,0.04552435383675
FA_TOT,290,2,51,3,3.2425,3.8925000000000005,1.0351193467336672,2.039893216080401,0.78315866898867,0.752302962125905,1.05348785560507,0.978239901116417
SC,290,2,51,3,3.97,2.86,1.6980612244897961,3.673877551020407,0.74559118274171,0.570858164311387,0.962953037016616,0.648794933438068
AO,291,2,53,1,3.81,5.27,1.3356122448979593,0.77765306122448985,0.713054747068356,0.732421008749559,0.893371008172766,0.933930159544928
FA_TOT,291,2,53,1,4.0975,4.5600000000000005,0.9389384422110537,0.49638190954773775,0.76360706984425,0.713598232795523,1.00481054171339,0.894477531468507
SC,291,2,53,1,4.17,6.01,1.8837755102040803,1.3621428571428573,0.910665953841567,0.75453753197422,1.53141222800344,0.983408265407041
AO,292,1,51,3,5.1,4.74,0.7653061224489799,1.1248979591836736,0.573076599340811,0.473810634877733,0.652091995315957,0.514972718288084
FA_TOT,292,1,51,3,3.0025,3.6199999999999997,1.6771293969849272,1.5910552763819108,0.638795798759649,0.778297701988916,0.75613676462278,1.04103817826001
SC,292,1,51,3,4.14,4.65,3.704489795918365,2.614795918367348,0.944155006184222,0.88006387360486,1.7750014161397,1.37605085476917
AO,293,1,52,1,4.41,4.11,1.333571428571429,2.4009183673469403,0.242011088648337,0.57646084461651,0.246909216900053,0.657145837660024
FA_TOT,293,1,52,1,4.300000000000001,4.342499999999999,2.190954773869347,1.581853015075381,0.711643902066395,0.758407411105144,0.890506683209466,0.992455503920555
SC,293,1,52,1,4.37,4.1,2.57969387755102,2.6326530612244894,0.726530445737096,0.639448535038597,0.921339427171495,0.757240249331739
AO,294,1,43,3,3.6199999999999997,4.25,2.3118367346938773,1.2576530612244898,-0.137152744583247,0.451290056665105,-0.138022570938392,0.486319084299348
FA_TOT,294,1,43,3,4.017500000000002,3.38,2.0964258793969814,1.9176884422110596,0.793001357378077,0.711284568770166,1.07946699739299,0.889779020651184
SC,294,1,43,3,3.74,3.76,2.890204081632654,2.665714285714285,0.871434249631673,0.68398316000627,1.33900997239591,0.836560845734803
AO,295,1,54,3,4.03,2.21,1.4225510204081642,0.48051020408163264,0.67230382918144,0.553565778313357,0.81493531126929,0.623508000167029
FA_TOT,295,1,54,3,3.5975,2.3925000000000005,0.44396356783919555,0.4670288944723604,0.736411622092493,0.713659792000762,0.942593632419336,0.894602974685246
SC,295,1,54,3,NA,2.88,NA,1.8730612244897953,NA,0.866409145618124,NA,1.31849490864981
FA_TOT,296,2,39,1,4.339999999999997,5.2575,2.4265326633165825,1.359239949748744,0.762031003304476,0.758173943984751,1.0010410013297,0.99190616334016
SC,296,2,39,1,4.94,4.6,3.0167346938775514,3.6224489795918373,0.844259041298306,0.834086852555626,1.23581938313236,1.20141878266335
AO,296,2,39,1,NA,4.5600000000000005,NA,2.6187755102040815,NA,0.638950101576882,NA,0.756397481144621
AO,297,2,52,1,4.65,5.79,1.788265306122449,0.16418367346938786,0.610534084496954,0.226304912305766,0.70977238966207,0.230291469064176
FA_TOT,297,2,52,1,4.4625,3.4425000000000003,1.0651695979899494,0.4577324120603013,0.688710491412799,0.701040765722108,0.845498559445562,0.869344166979966
SC,297,2,52,1,4.01,5.7,5.556020408163265,0.21428571428571427,0.896176251560646,0.643127112340199,1.45244995162762,0.763488409822528
AO,298,2,50,1,3.08,4.42,1.1975510204081632,3.08530612244898,0.38237075291676,0.588695566614188,0.402833443731938,0.675667453005146
FA_TOT,298,2,50,1,2.8100000000000005,2.887499999999999,0.6797989949748746,2.1568781407035162,0.719676309142535,0.803198951227111,0.906973192745239,1.10756212396662
SC,298,2,50,1,3.41,3.9799999999999995,3.74173469387755,5.68326530612245,0.832407847356457,0.848188566381323,1.19592638977199,1.24966105133749
AO,299,1,58,1,3.59,NA,2.9560204081632646,NA,0.653022042179434,NA,0.780549588292807,NA
FA_TOT,299,1,58,1,4.1875,4.755000000000001,1.8779836683417086,0.85424623115578,0.786784492794579,0.726650040453165,1.06293474277514,0.921592770053621
SC,299,1,58,1,4.1,3.55,4.969387755102041,3.961734693877549,0.886506821338335,0.852240801084436,1.40536971002472,1.26428375729292
AO,3,2,36,1,3.07,3.7,1.3368367346938774,3.1224489795918378,0.625517817642275,0.329831924540247,0.734018738168797,0.342639650441828
FA_TOT,3,2,36,1,3.9850000000000003,4.06,2.256055276381911,2.9838190954773913,0.87082584381181,0.824695911780885,1.33648684911496,1.1713232577618
SC,3,2,36,1,4.48,5.03,2.9485714285714284,3.555204081632654,0.904867841924794,0.894994176337105,1.4984504241689,1.44647761613157
AO,30,2,63,3,4.17,NA,1.2409183673469377,NA,0.569506761628302,NA,0.646792533561796,NA
FA_TOT,30,2,63,3,5.122499999999999,5.222500000000001,1.0891896984924645,0.8434610552763825,0.724696045593036,0.628178808407041,0.917465166224432,0.738402151375309
SC,30,2,63,3,3.92,6.08,3.0444897959183685,0.5853061224489792,0.731581081108274,0.607558213299481,0.932120649774883,0.705041728466579
AO,300,2,51,1,3.09,3.2800000000000002,2.415204081632655,1.68530612244898,0.38341604381378,0.463630299111018,0.40405830908637,0.501925735463695
FA_TOT,300,2,51,1,3.3349999999999995,NA,1.2791708542713582,NA,0.786566777448857,NA,1.06236352344061,NA
SC,300,2,51,1,4.38,4.5600000000000005,5.260816326530612,5.54734693877551,0.917449730460156,0.913439562991804,1.57267194058928,1.54790742806517
AO,301,1,47,1,3.25,5.01,2.9719387755102042,2.9335714285714287,0.453685582544095,0.146563162098591,0.489331362733868,0.147626328073908
