Item_2,Value,FamId,is_repeated
SCENES22,4,129,1
SCENES10,NA,129,2
SCENES4,5,129,1
SCENES20,4,129,1
SCENES9,5,129,1
SCENES7,4,129,1
SCENES12,4,129,2
SCENES30,4,129,1
SCENES36,6,129,2
SCENES5,5,129,1
SCENES39,4,129,2
SCENES28,6,129,1
SCENES11,NA,129,2
SCENES25,4,129,1
SCENES13,5,129,1
SCENES33,4,129,2
SCENES8,5,129,1
SCENES50,NA,129,2
SCENES44,NA,129,2
SCENES41,NA,129,2
SCENES19,NA,129,2
SCENES33,4,129,1
SCENES10,6,129,1
SCENES27,5,129,1
SCENES45,4,129,1
SCENES44,6,129,1
SCENES42,4,129,1
SCENES48,NA,129,2
SCENES38,NA,129,2
SCENES14,6,129,1
SCENES12,4,129,1
SCENES46,6,129,1
SCENES7,NA,129,2
SCENES32,NA,129,2
SCENES36,5,129,1
SCENES42,NA,129,2
SCENES38,4,129,1
SCENES9,5,129,2
SCENES26,4,129,1
SCENES41,4,129,1
SCENES2,NA,129,2
SCENES16,7,129,1
SCENES4,NA,129,2
SCENES5,NA,129,2
SCENES34,4,129,1
SCENES28,NA,129,2
SCENES8,NA,129,2
SCENES37,NA,129,2
SCENES19,4,129,1
SCENES15,6,129,1
SCENES29,NA,129,2
SCENES32,4,129,1
SCENES49,4,129,1
SCENES37,6,129,1
SCENES21,6,129,2
SCENES22,NA,129,2
SCENES11,4,129,1
SCENES47,6,129,2
SCENES17,4,129,1
SCENES40,6,129,1
SCENES29,7,129,1
SCENES15,6,129,2
SCENES6,4,129,1
SCENES49,NA,13,2
SCENES33,5,13,2
SCENES38,2,13,1
SCENES5,6,13,1
SCENES9,4,13,2
SCENES6,2,13,2
SCENES13,NA,13,2
SCENES2,3,13,1
SCENES7,NA,13,2
SCENES32,NA,13,2
SCENES24,6,13,2
SCENES47,5,13,1
SCENES4,NA,13,2
SCENES30,6,13,1
SCENES17,NA,13,2
SCENES16,4,13,1
SCENES23,NA,13,2
SCENES10,5,13,1
SCENES36,2,13,2
SCENES40,6,13,1
SCENES21,7,13,1
SCENES2,NA,13,2
SCENES14,5,13,1
SCENES26,2,13,1
SCENES31,6,13,1
SCENES14,NA,13,2
SCENES12,5,13,2
SCENES38,NA,13,2
SCENES45,NA,13,2
SCENES36,3,13,1
SCENES35,5,13,1
SCENES19,NA,13,2
SCENES44,7,13,1
SCENES37,NA,13,2
SCENES13,7,13,1
SCENES18,3,13,2
SCENES34,7,13,1
SCENES43,3,13,1
SCENES21,7,13,2
SCENES3,2,13,2
SCENES11,NA,13,2
SCENES32,3,13,1
SCENES29,6,13,1
SCENES45,4,13,1
SCENES11,4,13,1
SCENES19,5,13,1
SCENES18,3,13,1
SCENES6,3,13,1
SCENES30,6,13,2
SCENES43,3,13,2
SCENES50,6,13,1
SCENES24,5,13,1
SCENES42,NA,13,2
SCENES48,5,13,1
SCENES48,NA,13,2
SCENES44,NA,13,2
SCENES1,4,13,1
SCENES26,NA,13,2
SCENES10,NA,13,2
SCENES42,6,13,1
SCENES34,NA,13,2
SCENES47,5,13,2
SCENES15,7,13,1
SCENES41,NA,13,2
SCENES39,3,13,2
SCENES16,NA,13,2
SCENES12,6,13,1
SCENES25,NA,13,2
SCENES28,7,13,1
SCENES25,4,13,1
SCENES29,NA,13,2
SCENES22,NA,13,2
SCENES8,NA,13,2
SCENES37,7,13,1
SCENES4,5,13,1
SCENES46,7,13,1
SCENES3,2,13,1
SCENES27,6,13,2
SCENES31,NA,13,2
SCENES5,NA,13,2
SCENES15,7,13,2
SCENES20,NA,13,2
SCENES28,NA,13,2
SCENES1,NA,13,2
SCENES33,5,13,1
SCENES27,6,13,1
SCENES17,3,13,1
SCENES49,4,13,1
SCENES46,NA,13,2
SCENES50,NA,13,2
SCENES9,4,13,1
SCENES7,4,13,1
SCENES20,6,13,1
SCENES22,3,13,1
SCENES39,3,13,1
SCENES35,NA,13,2
SCENES41,5,13,1
SCENES8,4,13,1
SCENES40,NA,13,2
SCENES23,4,13,1
SCENES35,NA,130,2
SCENES25,NA,130,2
SCENES50,NA,130,2
SCENES2,3,130,1
SCENES42,NA,130,2
SCENES41,NA,130,2
SCENES19,NA,130,2
SCENES32,NA,130,2
SCENES19,1,130,1
SCENES24,2,130,2
SCENES27,4,130,2
SCENES30,3,130,1
SCENES30,3,130,2
SCENES38,3,130,1
SCENES47,6,130,1
SCENES45,5,130,1
SCENES48,4,130,1
SCENES28,NA,130,2
SCENES39,5,130,1
SCENES11,NA,130,2
SCENES1,5,130,1
SCENES9,5,130,1
SCENES23,NA,130,2
SCENES43,4,130,2
SCENES38,NA,130,2
SCENES49,NA,130,2
SCENES20,NA,130,2
SCENES37,NA,130,2
SCENES18,3,130,2
SCENES5,4,130,1
SCENES40,5,130,1
SCENES11,4,130,1
SCENES6,2,130,2
SCENES4,NA,130,2
SCENES1,NA,130,2
SCENES49,4,130,1
SCENES34,5,130,1
SCENES14,NA,130,2
SCENES8,5,130,1
SCENES44,5,130,1
SCENES36,3,130,2
SCENES17,4,130,1
SCENES10,5,130,1
SCENES28,5,130,1
SCENES8,NA,130,2
SCENES20,4,130,1
SCENES47,6,130,2
SCENES17,NA,130,2
SCENES16,NA,130,2
SCENES14,5,130,1
SCENES22,NA,130,2
SCENES46,7,130,1
SCENES41,3,130,1
SCENES18,4,130,1
SCENES3,1,130,1
SCENES15,6,130,1
SCENES26,NA,130,2
SCENES16,7,130,1
SCENES44,NA,130,2
SCENES33,5,130,2
SCENES10,NA,130,2
SCENES5,NA,130,2
SCENES35,3,130,1
SCENES24,2,130,1
SCENES27,5,130,1
SCENES21,6,130,1
SCENES2,NA,130,2
SCENES12,5,130,1
SCENES3,1,130,2
SCENES22,4,130,1
SCENES31,5,130,1
SCENES33,4,130,1
SCENES45,NA,130,2
SCENES26,1,130,1
SCENES37,4,130,1
SCENES29,NA,130,2
SCENES50,5,130,1
SCENES34,NA,130,2
SCENES9,4,130,2
SCENES36,3,130,1
SCENES40,NA,130,2
SCENES29,6,130,1
SCENES21,5,130,2
SCENES31,NA,130,2
SCENES13,6,130,1
SCENES46,NA,130,2
SCENES43,4,130,1
SCENES13,NA,130,2
SCENES4,5,130,1
SCENES6,3,130,1
SCENES15,6,130,2
SCENES7,NA,130,2
SCENES7,4,130,1
SCENES42,3,130,1
SCENES23,3,130,1
SCENES32,2,130,1
SCENES25,2,130,1
SCENES12,5,130,2
SCENES39,3,130,2
SCENES48,NA,130,2
SCENES29,NA,131,2
SCENES24,3,131,2
SCENES20,NA,131,2
SCENES26,NA,131,2
SCENES9,6,131,1
SCENES28,7,131,1
SCENES11,4,131,1
SCENES27,5,131,2
SCENES46,NA,131,2
SCENES39,2,131,1
SCENES2,NA,131,2
SCENES16,NA,131,2
SCENES49,2,131,1
SCENES33,4,131,2
SCENES27,6,131,1
SCENES6,3,131,1
SCENES35,NA,131,2
SCENES48,3,131,1
SCENES28,NA,131,2
SCENES9,6,131,2
SCENES10,NA,131,2
SCENES23,NA,131,2
SCENES21,5,131,1
SCENES10,6,131,1
SCENES22,NA,131,2
SCENES17,NA,131,2
SCENES45,4,131,1
SCENES23,3,131,1
SCENES30,4,131,2
SCENES8,6,131,1
SCENES3,2,131,2
SCENES47,6,131,2
SCENES40,NA,131,2
SCENES7,NA,131,2
SCENES14,6,131,1
SCENES31,5,131,1
SCENES25,NA,131,2
SCENES42,2,131,1
SCENES3,2,131,1
SCENES29,6,131,1
SCENES24,3,131,1
SCENES12,5,131,1
SCENES19,NA,131,2
SCENES4,NA,131,2
SCENES4,4,131,1
SCENES25,4,131,1
SCENES18,5,131,1
SCENES6,3,131,2
SCENES5,4,131,1
SCENES26,2,131,1
SCENES44,4,131,1
SCENES21,5,131,2
SCENES2,3,131,1
SCENES33,4,131,1
SCENES37,NA,131,2
SCENES7,5,131,1
SCENES35,2,131,1
SCENES41,NA,131,2
SCENES11,NA,131,2
SCENES50,3,131,1
SCENES22,3,131,1
SCENES48,NA,131,2
SCENES37,4,131,1
SCENES38,3,131,1
SCENES5,NA,131,2
SCENES17,4,131,1
SCENES34,NA,131,2
SCENES36,2,131,1
SCENES16,5,131,1
SCENES44,NA,131,2
SCENES32,3,131,1
SCENES50,NA,131,2
SCENES36,2,131,2
SCENES8,NA,131,2
SCENES45,NA,131,2
SCENES12,4,131,2
SCENES15,5,131,1
SCENES13,4,131,1
SCENES41,3,131,1
SCENES1,3,131,1
SCENES49,NA,131,2
SCENES38,NA,131,2
SCENES20,3,131,1
SCENES32,NA,131,2
SCENES15,5,131,2
SCENES47,6,131,1
SCENES13,NA,131,2
SCENES14,NA,131,2
SCENES30,4,131,1
SCENES39,2,131,2
SCENES43,2,131,1
SCENES34,4,131,1
SCENES31,NA,131,2
SCENES42,NA,131,2
SCENES43,2,131,2
SCENES1,NA,131,2
SCENES40,6,131,1
SCENES18,5,131,2
SCENES19,3,131,1
SCENES46,5,131,1
SCENES10,NA,132,2
SCENES35,NA,132,2
SCENES38,4,132,1
SCENES24,5,132,2
SCENES20,6,132,1
SCENES34,7,132,1
SCENES13,7,132,1
SCENES6,5,132,1
SCENES16,NA,132,2
SCENES33,7,132,1
SCENES5,7,132,1
SCENES32,NA,132,2
SCENES14,7,132,1
SCENES20,NA,132,2
SCENES50,7,132,1
SCENES19,5,132,1
SCENES40,NA,132,2
SCENES3,5,132,1
SCENES35,5,132,1
SCENES37,NA,132,2
SCENES25,5,132,1
SCENES45,5,132,1
SCENES41,4,132,1
SCENES8,6,132,1
SCENES46,7,132,1
SCENES21,7,132,1
SCENES47,6,132,1
SCENES2,NA,132,2
SCENES14,NA,132,2
SCENES32,5,132,1
SCENES17,NA,132,2
SCENES42,NA,132,2
SCENES13,NA,132,2
SCENES39,4,132,1
SCENES9,7,132,1
SCENES30,7,132,2
SCENES22,5,132,1
SCENES25,NA,132,2
SCENES34,NA,132,2
SCENES31,NA,132,2
SCENES45,NA,132,2
SCENES1,7,132,1
SCENES12,7,132,2
SCENES18,5,132,1
SCENES36,5,132,2
SCENES46,NA,132,2
SCENES50,NA,132,2
SCENES48,5,132,1
SCENES33,7,132,2
SCENES44,NA,132,2
SCENES49,NA,132,2
SCENES9,6,132,2
SCENES23,NA,132,2
SCENES38,NA,132,2
SCENES28,7,132,1
SCENES11,NA,132,2
SCENES44,7,132,1
SCENES4,7,132,1
SCENES16,7,132,1
SCENES7,NA,132,2
SCENES4,NA,132,2
SCENES26,NA,132,2
SCENES31,7,132,1
SCENES29,NA,132,2
SCENES47,6,132,2
SCENES22,NA,132,2
SCENES11,5,132,1
SCENES1,NA,132,2
SCENES19,NA,132,2
SCENES2,5,132,1
SCENES3,5,132,2
SCENES7,7,132,1
SCENES10,7,132,1
SCENES15,7,132,1
SCENES30,6,132,1
SCENES8,NA,132,2
SCENES37,7,132,1
SCENES49,5,132,1
SCENES6,5,132,2
SCENES48,NA,132,2
SCENES15,7,132,2
SCENES24,5,132,1
SCENES40,7,132,1
SCENES21,7,132,2
SCENES41,NA,132,2
SCENES26,4,132,1
SCENES39,4,132,2
SCENES12,7,132,1
SCENES27,7,132,2
SCENES43,5,132,1
SCENES27,7,132,1
SCENES28,NA,132,2
SCENES42,5,132,1
SCENES23,6,132,1
SCENES18,5,132,2
SCENES29,7,132,1
SCENES17,5,132,1
SCENES36,6,132,1
SCENES43,4,132,2
SCENES5,NA,132,2
SCENES11,3,133,1
SCENES21,6,133,1
SCENES30,4,133,2
SCENES25,1,133,1
SCENES10,NA,133,2
SCENES33,6,133,2
SCENES10,7,133,1
SCENES45,NA,133,2
SCENES38,NA,133,2
SCENES16,NA,133,2
SCENES7,NA,133,2
SCENES23,NA,133,2
SCENES26,1,133,1
SCENES25,NA,133,2
SCENES28,7,133,1
SCENES13,5,133,1
SCENES45,5,133,1
SCENES3,1,133,1
SCENES17,NA,133,2
SCENES33,5,133,1
SCENES1,7,133,1
SCENES37,NA,133,2
SCENES44,7,133,1
SCENES12,4,133,1
SCENES16,7,133,1
SCENES42,1,133,1
SCENES38,2,133,1
SCENES36,1,133,2
SCENES5,NA,133,2
SCENES50,5,133,1
SCENES24,1,133,2
SCENES40,5,133,1
SCENES23,1,133,1
SCENES41,NA,133,2
SCENES9,6,133,2
SCENES47,7,133,2
SCENES42,NA,133,2
SCENES26,NA,133,2
SCENES35,1,133,1
SCENES6,1,133,1
SCENES47,7,133,1
SCENES4,7,133,1
SCENES39,1,133,1
SCENES40,NA,133,2
SCENES22,2,133,1
SCENES11,NA,133,2
SCENES2,NA,133,2
SCENES35,NA,133,2
SCENES31,7,133,1
SCENES6,1,133,2
SCENES48,NA,133,2
SCENES12,5,133,2
SCENES21,7,133,2
SCENES15,7,133,1
SCENES34,6,133,1
SCENES28,NA,133,2
SCENES17,2,133,1
SCENES20,1,133,1
SCENES48,2,133,1
SCENES37,6,133,1
SCENES44,NA,133,2
SCENES19,NA,133,2
SCENES18,1,133,1
SCENES32,NA,133,2
SCENES46,NA,133,2
SCENES43,1,133,2
SCENES3,1,133,2
SCENES22,NA,133,2
SCENES14,6,133,1
SCENES27,4,133,2
SCENES8,6,133,1
SCENES31,NA,133,2
SCENES24,1,133,1
SCENES50,NA,133,2
SCENES41,1,133,1
SCENES49,3,133,1
SCENES49,NA,133,2
SCENES27,4,133,1
SCENES14,NA,133,2
SCENES43,1,133,1
SCENES30,4,133,1
SCENES46,7,133,1
SCENES15,7,133,2
SCENES5,6,133,1
SCENES29,NA,133,2
SCENES29,7,133,1
SCENES39,1,133,2
SCENES4,NA,133,2
SCENES32,2,133,1
SCENES13,NA,133,2
SCENES8,NA,133,2
SCENES19,2,133,1
SCENES7,5,133,1
SCENES18,1,133,2
SCENES2,1,133,1
SCENES1,NA,133,2
SCENES36,1,133,1
SCENES9,6,133,1
SCENES20,NA,133,2
SCENES34,NA,133,2
SCENES46,NA,134,2
SCENES12,4,134,1
SCENES8,7,134,1
SCENES10,3,134,1
SCENES47,2,134,2
SCENES49,NA,134,2
SCENES34,5,134,1
SCENES6,2,134,2
SCENES21,6,134,2
SCENES14,6,134,1
SCENES37,NA,134,2
SCENES36,2,134,2
SCENES31,6,134,1
SCENES17,NA,134,2
SCENES33,6,134,2
SCENES21,7,134,1
SCENES41,2,134,1
SCENES23,NA,134,2
SCENES4,6,134,1
SCENES5,NA,134,2
SCENES18,1,134,1
SCENES22,2,134,1
SCENES14,NA,134,2
SCENES45,NA,134,2
SCENES30,5,134,2
SCENES31,NA,134,2
SCENES2,NA,134,2
SCENES48,NA,134,2
SCENES16,NA,134,2
SCENES20,NA,134,2
SCENES35,4,134,1
SCENES36,4,134,1
SCENES40,NA,134,2
SCENES39,1,134,1
SCENES40,5,134,1
SCENES29,NA,134,2
SCENES2,2,134,1
SCENES25,NA,134,2
SCENES1,6,134,1
SCENES50,3,134,1
SCENES32,NA,134,2
SCENES19,NA,134,2
SCENES45,3,134,1
SCENES15,6,134,2
SCENES43,2,134,2
SCENES48,3,134,1
SCENES38,NA,134,2
SCENES29,7,134,1
SCENES8,NA,134,2
SCENES44,3,134,1
SCENES43,2,134,1
SCENES3,1,134,2
SCENES13,NA,134,2
SCENES49,2,134,1
SCENES34,NA,134,2
SCENES32,5,134,1
SCENES39,2,134,2
SCENES13,5,134,1
SCENES11,NA,134,2
SCENES25,1,134,1
SCENES17,3,134,1
SCENES9,5,134,2
SCENES47,5,134,1
SCENES7,NA,134,2
SCENES26,NA,134,2
SCENES33,6,134,1
SCENES20,5,134,1
SCENES19,1,134,1
SCENES46,5,134,1
SCENES6,3,134,1
SCENES37,6,134,1
SCENES30,5,134,1
SCENES28,NA,134,2
SCENES28,7,134,1
SCENES41,NA,134,2
SCENES5,6,134,1
SCENES24,1,134,2
SCENES4,NA,134,2
SCENES1,NA,134,2
SCENES24,2,134,1
SCENES12,6,134,2
SCENES38,1,134,1
SCENES22,NA,134,2
SCENES27,6,134,2
SCENES42,NA,134,2
SCENES50,NA,134,2
SCENES27,5,134,1
SCENES44,NA,134,2
SCENES23,3,134,1
SCENES42,2,134,1
SCENES26,1,134,1
SCENES35,NA,134,2
SCENES18,1,134,2
SCENES9,6,134,1
SCENES15,6,134,1
SCENES11,3,134,1
SCENES7,3,134,1
SCENES16,6,134,1
SCENES3,1,134,1
SCENES10,NA,134,2
SCENES50,NA,135,2
SCENES31,NA,135,2
SCENES14,6,135,1
SCENES36,2,135,2
SCENES32,1,135,1
SCENES30,6,135,2
SCENES38,1,135,1
SCENES46,NA,135,2
SCENES34,NA,135,2
SCENES34,5,135,1
SCENES46,7,135,1
SCENES9,6,135,2
SCENES1,6,135,1
SCENES12,5,135,1
SCENES49,4,135,1
SCENES20,NA,135,2
SCENES24,2,135,1
SCENES12,6,135,2
SCENES45,3,135,1
SCENES44,NA,135,2
SCENES23,2,135,1
SCENES16,7,135,1
SCENES40,6,135,1
SCENES21,7,135,1
SCENES31,7,135,1
SCENES4,NA,135,2
SCENES48,4,135,1
SCENES5,NA,135,2
SCENES33,6,135,2
SCENES30,6,135,1
SCENES20,6,135,1
SCENES47,5,135,2
SCENES14,NA,135,2
SCENES1,NA,135,2
SCENES42,NA,135,2
SCENES17,4,135,1
SCENES29,6,135,1
SCENES25,2,135,1
SCENES29,NA,135,2
SCENES11,NA,135,2
SCENES35,NA,135,2
SCENES26,NA,135,2
SCENES13,NA,135,2
SCENES24,2,135,2
SCENES50,6,135,1
SCENES16,NA,135,2
SCENES10,6,135,1
SCENES18,2,135,1
SCENES8,5,135,1
SCENES23,NA,135,2
SCENES10,NA,135,2
SCENES22,NA,135,2
SCENES49,NA,135,2
SCENES37,5,135,1
SCENES13,6,135,1
SCENES17,NA,135,2
SCENES21,7,135,2
SCENES8,NA,135,2
SCENES15,5,135,2
SCENES11,2,135,1
SCENES36,1,135,1
SCENES5,6,135,1
SCENES27,5,135,2
SCENES43,2,135,2
SCENES9,5,135,1
SCENES4,6,135,1
SCENES28,6,135,1
SCENES19,1,135,1
SCENES6,1,135,2
SCENES19,NA,135,2
SCENES28,NA,135,2
SCENES41,1,135,1
SCENES3,1,135,2
SCENES38,NA,135,2
SCENES15,6,135,1
SCENES7,NA,135,2
SCENES43,1,135,1
SCENES27,5,135,1
SCENES39,2,135,2
SCENES2,3,135,1
SCENES26,1,135,1
SCENES45,NA,135,2
SCENES40,NA,135,2
SCENES32,NA,135,2
SCENES47,5,135,1
SCENES2,NA,135,2
SCENES35,1,135,1
SCENES22,1,135,1
SCENES25,NA,135,2
SCENES42,2,135,1
SCENES3,1,135,1
SCENES6,2,135,1
SCENES18,1,135,2
SCENES7,4,135,1
SCENES33,5,135,1
SCENES48,NA,135,2
SCENES44,7,135,1
SCENES39,1,135,1
SCENES41,NA,135,2
SCENES37,NA,135,2
SCENES5,NA,136,2
SCENES45,5,136,1
SCENES49,NA,136,2
SCENES28,NA,136,2
SCENES26,1,136,1
SCENES31,7,136,1
SCENES46,NA,136,2
SCENES32,NA,136,2
SCENES50,7,136,1
SCENES14,7,136,1
SCENES45,NA,136,2
SCENES16,7,136,1
SCENES4,5,136,1
SCENES41,2,136,1
SCENES10,6,136,1
SCENES3,1,136,2
SCENES7,2,136,1
SCENES28,5,136,1
SCENES36,1,136,1
SCENES32,6,136,1
SCENES18,2,136,1
SCENES20,NA,136,2
SCENES26,NA,136,2
SCENES46,7,136,1
SCENES15,7,136,2
SCENES34,NA,136,2
SCENES24,2,136,1
SCENES33,4,136,2
SCENES30,6,136,2
SCENES17,3,136,1
SCENES13,NA,136,2
SCENES9,5,136,1
SCENES42,4,136,1
SCENES22,NA,136,2
SCENES37,NA,136,2
SCENES2,NA,136,2
SCENES8,5,136,1
SCENES35,2,136,1
SCENES30,7,136,1
SCENES48,NA,136,2
SCENES38,NA,136,2
SCENES50,NA,136,2
SCENES13,7,136,1
SCENES5,6,136,1
SCENES10,NA,136,2
SCENES25,NA,136,2
SCENES47,6,136,1
SCENES40,5,136,1
SCENES12,6,136,2
SCENES19,NA,136,2
SCENES23,3,136,1
SCENES24,2,136,2
SCENES9,5,136,2
SCENES41,NA,136,2
SCENES43,2,136,1
SCENES20,2,136,1
SCENES31,NA,136,2
SCENES14,NA,136,2
SCENES22,3,136,1
SCENES19,1,136,1
SCENES2,2,136,1
SCENES7,NA,136,2
SCENES34,5,136,1
SCENES29,6,136,1
SCENES40,NA,136,2
SCENES6,2,136,1
SCENES16,NA,136,2
SCENES4,NA,136,2
SCENES25,1,136,1
SCENES17,NA,136,2
SCENES33,4,136,1
SCENES36,1,136,2
SCENES11,NA,136,2
SCENES43,2,136,2
SCENES39,1,136,2
SCENES21,6,136,1
SCENES49,2,136,1
SCENES12,6,136,1
SCENES23,NA,136,2
SCENES29,NA,136,2
SCENES1,NA,136,2
SCENES39,1,136,1
SCENES27,3,136,2
SCENES35,NA,136,2
SCENES44,NA,136,2
SCENES8,NA,136,2
SCENES27,3,136,1
SCENES21,5,136,2
SCENES6,2,136,2
SCENES38,1,136,1
SCENES42,NA,136,2
SCENES44,5,136,1
SCENES15,7,136,1
SCENES47,4,136,2
SCENES37,4,136,1
SCENES3,1,136,1
SCENES11,2,136,1
SCENES48,4,136,1
SCENES18,3,136,2
SCENES1,4,136,1
SCENES22,NA,137,2
SCENES33,5,137,2
SCENES44,5,137,1
SCENES40,5,137,1
SCENES25,2,137,1
SCENES18,2,137,1
SCENES46,6,137,1
SCENES19,2,137,1
SCENES7,5,137,1
SCENES5,NA,137,2
SCENES12,6,137,2
SCENES25,NA,137,2
SCENES2,NA,137,2
SCENES4,5,137,1
SCENES48,2,137,1
SCENES35,2,137,1
SCENES31,NA,137,2
SCENES28,NA,137,2
SCENES36,2,137,1
SCENES7,NA,137,2
SCENES40,NA,137,2
SCENES2,4,137,1
SCENES4,NA,137,2
SCENES5,5,137,1
SCENES11,NA,137,2
SCENES9,6,137,2
SCENES42,3,137,1
SCENES48,NA,137,2
SCENES41,NA,137,2
SCENES19,NA,137,2
SCENES1,NA,137,2
SCENES44,NA,137,2
SCENES24,3,137,2
SCENES42,NA,137,2
SCENES11,3,137,1
SCENES45,3,137,1
SCENES29,7,137,1
SCENES16,NA,137,2
SCENES26,NA,137,2
SCENES39,2,137,2
SCENES49,NA,137,2
SCENES20,3,137,1
SCENES41,3,137,1
SCENES21,4,137,1
SCENES10,NA,137,2
SCENES34,4,137,1
SCENES45,NA,137,2
SCENES23,3,137,1
SCENES47,7,137,1
SCENES8,6,137,1
SCENES50,5,137,1
SCENES43,4,137,1
SCENES47,7,137,2
SCENES8,NA,137,2
SCENES36,3,137,2
SCENES3,2,137,2
SCENES32,NA,137,2
SCENES49,2,137,1
SCENES10,7,137,1
SCENES12,6,137,1
SCENES27,5,137,2
SCENES32,2,137,1
SCENES37,4,137,1
SCENES39,2,137,1
SCENES1,7,137,1
SCENES14,NA,137,2
SCENES14,7,137,1
SCENES20,NA,137,2
SCENES17,NA,137,2
SCENES27,4,137,1
SCENES24,3,137,1
SCENES28,6,137,1
SCENES35,NA,137,2
SCENES38,2,137,1
SCENES30,4,137,2
SCENES46,NA,137,2
SCENES21,5,137,2
SCENES9,6,137,1
SCENES50,NA,137,2
SCENES17,2,137,1
SCENES15,7,137,1
SCENES22,2,137,1
SCENES26,2,137,1
SCENES37,NA,137,2
SCENES6,3,137,1
SCENES6,2,137,2
SCENES3,3,137,1
SCENES23,NA,137,2
SCENES34,NA,137,2
SCENES33,4,137,1
SCENES38,NA,137,2
SCENES13,NA,137,2
SCENES43,5,137,2
SCENES29,NA,137,2
SCENES16,6,137,1
SCENES13,6,137,1
SCENES18,3,137,2
SCENES31,6,137,1
SCENES30,3,137,1
SCENES15,7,137,2
SCENES33,3,138,2
SCENES35,NA,138,2
SCENES16,NA,138,2
SCENES34,4,138,1
SCENES5,NA,138,2
SCENES31,NA,138,2
SCENES48,2,138,1
SCENES48,NA,138,2
SCENES34,NA,138,2
SCENES9,3,138,1
SCENES7,NA,138,2
SCENES37,NA,138,2
SCENES23,2,138,1
SCENES21,6,138,1
SCENES46,3,138,1
SCENES5,6,138,1
SCENES36,1,138,1
SCENES45,NA,138,2
SCENES9,2,138,2
SCENES16,6,138,1
SCENES22,NA,138,2
SCENES44,2,138,1
SCENES25,1,138,1
SCENES4,NA,138,2
SCENES42,NA,138,2
SCENES3,1,138,2
SCENES11,NA,138,2
SCENES26,NA,138,2
SCENES14,6,138,1
SCENES45,2,138,1
SCENES29,NA,138,2
SCENES1,NA,138,2
SCENES37,5,138,1
SCENES32,3,138,1
SCENES24,2,138,1
SCENES30,6,138,2
SCENES39,1,138,2
SCENES17,NA,138,2
SCENES50,4,138,1
SCENES26,2,138,1
SCENES40,5,138,1
SCENES18,2,138,1
SCENES43,2,138,1
SCENES35,1,138,1
SCENES15,4,138,1
SCENES47,3,138,2
SCENES40,NA,138,2
SCENES19,NA,138,2
SCENES6,2,138,2
SCENES41,NA,138,2
SCENES14,NA,138,2
SCENES27,2,138,2
SCENES7,3,138,1
SCENES20,NA,138,2
SCENES47,4,138,1
SCENES19,2,138,1
SCENES38,1,138,1
SCENES25,NA,138,2
SCENES44,NA,138,2
SCENES36,2,138,2
SCENES13,NA,138,2
SCENES6,2,138,1
SCENES1,4,138,1
SCENES10,NA,138,2
SCENES24,3,138,2
SCENES29,4,138,1
SCENES41,1,138,1
SCENES50,NA,138,2
SCENES49,1,138,1
SCENES33,4,138,1
SCENES18,2,138,2
SCENES39,1,138,1
SCENES4,6,138,1
SCENES21,6,138,2
SCENES27,3,138,1
SCENES3,1,138,1
SCENES23,NA,138,2
SCENES31,5,138,1
SCENES10,4,138,1
SCENES17,3,138,1
SCENES32,NA,138,2
SCENES42,3,138,1
SCENES22,2,138,1
SCENES12,5,138,1
SCENES8,3,138,1
SCENES28,5,138,1
SCENES2,3,138,1
SCENES13,7,138,1
SCENES38,NA,138,2
SCENES46,NA,138,2
SCENES2,NA,138,2
SCENES30,6,138,1
SCENES12,4,138,2
SCENES20,3,138,1
SCENES15,5,138,2
SCENES8,NA,138,2
SCENES49,NA,138,2
SCENES28,NA,138,2
SCENES43,1,138,2
SCENES11,3,138,1
SCENES40,7,139,1
SCENES20,4,139,1
SCENES7,NA,139,2
SCENES19,NA,139,2
SCENES18,3,139,1
SCENES28,NA,139,2
SCENES40,NA,139,2
SCENES21,4,139,1
SCENES11,2,139,1
SCENES50,NA,139,2
SCENES17,4,139,1
SCENES23,NA,139,2
SCENES50,5,139,1
SCENES9,6,139,2
SCENES48,3,139,1
SCENES29,NA,139,2
SCENES27,4,139,2
SCENES9,4,139,1
SCENES16,NA,139,2
SCENES3,2,139,2
SCENES1,NA,139,2
SCENES33,4,139,2
SCENES42,NA,139,2
SCENES10,NA,139,2
SCENES35,NA,139,2
SCENES19,3,139,1
SCENES41,NA,139,2
SCENES25,2,139,1
SCENES45,NA,139,2
SCENES27,5,139,1
SCENES38,3,139,1
SCENES7,3,139,1
SCENES41,2,139,1
SCENES31,6,139,1
SCENES20,NA,139,2
SCENES1,5,139,1
SCENES5,6,139,1
SCENES14,NA,139,2
SCENES42,3,139,1
SCENES29,7,139,1
SCENES24,4,139,1
SCENES34,5,139,1
SCENES8,4,139,1
SCENES38,NA,139,2
SCENES24,3,139,2
SCENES47,7,139,1
SCENES36,3,139,1
SCENES2,NA,139,2
SCENES25,NA,139,2
SCENES36,4,139,2
SCENES46,NA,139,2
SCENES4,NA,139,2
SCENES26,NA,139,2
SCENES35,2,139,1
SCENES18,3,139,2
SCENES48,NA,139,2
SCENES15,6,139,2
SCENES39,3,139,1
SCENES43,3,139,1
SCENES2,4,139,1
SCENES4,5,139,1
SCENES32,3,139,1
SCENES44,NA,139,2
SCENES14,5,139,1
SCENES28,7,139,1
SCENES26,2,139,1
SCENES17,NA,139,2
SCENES6,2,139,2
SCENES37,NA,139,2
